LIFNR,BANKS,BANKL,BANKN,BKONT,KOINH,IBAN
0000236282,FR,4593472412,UYWOG9QYRZS,,Castellane Impression S.A.,FR174593472412UYWOG9QYRZS58
0000236344,PL,85148493,7226054174590537,01,Górski Handel Sp. z o.o.,PL09851484937226054174590537
0000236344,PL,88007122,3807227966628017,01,Górski Handel Sp. z o.o.,PL95880071223807227966628017
0000236606,GB,114010,38261841,,Kingsmere & Dunmore PLC,GB08LOYD11401038261841
0000236639,IT,9260246342,YOBXEWUDCSIJ,01,Zanetti-Marchetti Alimentari S.r.l.,IT55A9260246342YOBXEWUDCSIJ
0000237029,FR,7215080942,W2R4JCHX6SG,,Delacour Mobilier & Partner SAS,FR297215080942W2R4JCHX6SG63
0000237201,GB,994520,33936866,,,GB27BARC99452033936866
0000237514,GB,492479,82407268,01,Deverill Logistics & Partner PLC,GB21NWBK49247982407268
0000237952,ES,96931752,5511831696,,Duarte Logística S.L.,ES1796931752525511831696
0000238779,TR,21745,5638687275115030,01,Anadolu Konfeksiyon Ltd. Şti.,TR522174505638687275115030
0000238779,TR,48890,4363815421187773,01,Anadolu Konfeksiyon Ltd. Şti.,TR344889004363815421187773
0000238910,NL,ABNA,9080157541,,Bosman B.V.,NL82ABNA9080157541
0000239582,TR,54495,6281015254657874,01,Toros Deri Ltd. Şti.,TR025449506281015254657874
0000240253,IT,0136439781,BKYRLAJ27TKC,,Ferraro Servizi S.p.A.,IT88M0136439781BKYRLAJ27TKC
0000240253,IT,6876080670,G0KMNGDHXYBN,01,Ferraro Servizi S.p.A.,IT12X6876080670G0KMNGDHXYBN
0000240344,GB,393432,67868689,,Westbrook Furniture PLC,GB87HBUK39343267868689
0000240781,PL,42826423,3083686091986990,,Sikora Sp. z o.o.,PL09428264233083686091986990
0000240781,PL,77854826,0618335835478687,01,,PL59778548260618335835478687
0000241151,GB,366012,96887474,01,Oakridge Ltd,GB10LOYD36601296887474
0000241202,PL,94745945,7153288752315890,,Zawadzki Tekstylia Sp. z o.o.,PL59947459457153288752315890
0000241460,FR,5396675797,7NZASQJD9GJ,01,,FR7853966757977NZASQJD9GJ49
0000241688,FR,0838876819,825UYJXY6QU,,Rochefort Alimentaire SARL,FR240838876819825UYJXY6QU17
0000241740,GB,149302,15501210,01,Ravenscroft Ltd,GB28HBUK14930215501210
0000241769,GB,298438,98288695,,Kingsmere Distribution PLC,GB10MIDL29843898288695
0000241789,NL,RABO,7490182720,,Oostergo & Zandvliet B.V.,NL27RABO7490182720
0000242100,GB,562583,31791726,,Crestwood Shopfitting Ltd,GB42HBUK56258331791726
0000242409,FR,1905302465,L9X0LSK56E3,01,Valmy SAS,FR301905302465L9X0LSK56E384
0000242869,US,261327888,799346358081,01,Sophie Deverill LLC,
0000243658,US,246384945,371150945819,01,,
0000243658,NL,RABO,3032054402,,Haverkamp B.V.,NL58RABO3032054402
0000243925,NL,RABO,7583729638,01,Oostergo Winkelinrichting B.V.,NL42RABO7583729638
0000244033,CN,265526080059,5150136919225187766,01,"Ningbo Hongsheng Packaging Co., Ltd",
0000244115,CN,113430588226,2010255808053959341,,"Guangzhou Kaiyuan Industrial Co., Ltd.",
0000244269,IN,NATS0C9406M,83590877813958,,Bhagwati-Arunodaya Garments Ltd,
0000244289,CN,196390746079,1021156300780671137,01,"Qingdao Longxin Electronics Co., Ltd",
0000244289,CN,798718503803,4823621314513688800,01,"Qingdao Longxin Electronics Co., Ltd",SEE ATTACHMENT
0000244853,IN,JSMD0RIEMA1,70895915368,01,Bhagwati Industries & Partner Pvt Ltd,
0000244963,GB,713373,97440126,01,Kingsmere-Underhill Packaging Ltd,GB64MIDL71337397440126
0000245159,GB,067171,74369789,,Harlow Ltd,GB16BARC06717174369789
0000245159,GB,172256,76101839,,Harlow Ltd,GB04LOYD17225676101839
0000245773,CN,028806153403,1308894472775079,,"Guangzhou Weilong Plastics Co., Ltd.",
0000246244,US,924338852,5907638857,01,Oakridge & Stanmore Co.,
0000246244,US,924338852,05907638857,01,Oakridge & Stanmore Co.,
0000246410,IN,WDBZ02B3JYD,6955786282397545,,,
0000246416,FR,4878153206,A0X0YDKXN10,,,FR124878153206A0X0YDKXN1064
0000247015,GB,276577,00287424,01,Pembroke Textiles Limited,GB35LOYD27657700287424
0000247133,CN,072598159658,5466752708373758,01,"Guangzhou Fuhua Garment Co., Ltd.",
0000247193,ES,53302723,4849793039,01,Factoring Nord AG,ES5753302723674849793039
0000247209,FR,7440630559,I1MIJ8O2HYV,,Hautefort Distribution SAS,FR587440630559I1MIJ8O2HYV87
0000247369,GB,528329,36651622,01,Brambleton-Kirkstall Packaging Limited,GB86LOYD52832936651622
0000247369,GB,600628,60467262,,Brambleton-Kirkstall Packaging Limited,GB71HBUK60062860467262
0000247380,GB,433700,52802000,,Yardley Furniture & Partner Ltd,GB06MIDL43370052802000
0000247734,CZ,6732,7182976989053501,,Sázava Potraviny & Partner s.r.o.,CZ4767327182976989053501
0000248032,US,740281098,37040228,01,Pembroke Systems & Partner Inc.,
0000248105,NL,INGB,3994299258,,Vermeer Voeding B.V.,NL18INGB3994299258
0000248228,FR,0898744514,33FP554WD1G,,,FR98089874451433FP554WD1G70
0000248228,NL,INGB,9228053078,,Valmy Alimentaire SAS,NL56INGB9228053078
0000248756,FR,2970957124,H1PUUV8BL8Y,,Aubry Boissons S.A.,FR402970957124H1PUUV8BL8Y67
0000248823,CZ,8882,5241600059545087,,Jelínek & Brnenská s.r.o.,CZ8588825241600059545087
0000248827,IT,6438554648,JDND98UNYGR8,,Ortolani Sistemi & Partner S.p.A.,IT90T6438554648JDND98UNYGR8
0000248827,GB,878080,43754798,,Ortolani Sistemi & Partner S.p.A.,GB93NWBK87808043754798
0000249250,IT,7537025066,N3C7VCPTM046,01,,IT33M7537025066N3C7VCPTM046
0000249250,IT,9508081180,W3FWW9TCXD7N,,Ricciardi Distribuzione S.p.A.,IT68V9508081180W3FWW9TCXD7N
0000249250,IT,9508081180,0W3FWW9TCXD7N,,Ricciardi Distribuzione S.p.A.,IT68V9508081180W3FWW9TCXD7N
0000249419,GB,703402,06416480,,Thomas Blackwell Ltd,GB78LOYD70340206416480
0000249419,GB,925361,48614598,01,Thomas Blackwell Ltd,GB42HBUK92536148614598
0000249479,IT,0771135505,0XVE5L1HBQ8Q,,,IT10B07711355050XVE5L1HBQ8Q
0000249515,US,290299494,34595143,01,Northgate Facilities LLC,
0000249515,GB,575006,15953327,,Northgate Facilities LLC,GB04LOYD57500615953327
0000249515,US,993376340,2852075887,01,Northgate Facilities LLC,
0000250411,US,275685808,027470910988,01,Clara Stanmore Co.,
0000250791,US,281665991,29463675,01,Granville Systems Inc.,
0000250798,FR,7675916021,F8WZEES4P15,01,,FR437675916021F8WZEES4P1504
0000250866,CN,833165713395,9786419591978971005,,"Shanghai Longxin Hardware & Partner Co., Ltd",
0000250934,US,017120790,198471340,01,Brambleton Inc.,
0000250934,US,146943691,13378867,01,Brambleton Inc.,
0000251045,US,790746495,083233201248,01,Peter Westbrook Corp.,
0000251045,US,790746495,083233201248,01,Peter Westbrook Corp.,
0000251067,GB,876568,07993434,01,Underhill Cosmetics PLC,GB92BARC87656807993434
0000251392,FR,4911069708,FSXPBG9DWOR,,,FR074911069708FSXPBG9DWOR92
0000251392,FR,4911069708,FSXPBG9DWOR,,,FR074911069708FSXPBG9DWOR92
0000251392,FR,5145606534,6N22AZ5GDSS,,Lebrun & Perrault SASU,FR7451456065346N22AZ5GDSS75
0000251407,SE,440,05398404915491726,01,,SE8744005398404915491726
0000253152,CZ,5064,8994045733558468,01,Kovář Nábytek a.s.,CZ8450648994045733558468
0000253383,FR,0403518358,M6K5ZMA7UPU,01,Fontaine & Mirabeau SAS,FR930403518358M6K5ZMA7UPU20
0000253613,IT,5505729316,ZQE3SYFK3Z75,01,Toscani-Ortolani Distribuzione S.p.A.,IT05D5505729316ZQE3SYFK3Z75
0000254278,IN,DPWG0XQXV5X,0189978534555852,01,Lakshmi & Rajhans Pvt Ltd,N/A
0000254278,IN,JXSK061DDPM,12314624385157,,Lakshmi & Rajhans Pvt Ltd,
0000254754,GB,913349,05944059,01,Granville-Kirkstall Services Ltd,GB68BARC91334905944059
0000254754,GB,944284,60092002,,Granville-Kirkstall Services Ltd,GB63LOYD94428460092002
0000254779,BD,375065351,4016828388100,01,Padma Accessories Ltd.,
0000255112,US,348333495,874865140258,01,Harlow Furniture Inc.,
0000255451,NL,INGB,0754728740,01,Rijnmond Diensten & Partner B.V.,NL73INGB0754728740
0000255451,NL,RABO,9499757007,,Rijnmond Diensten & Partner B.V.,NL61RABO9499757007
0000255909,NL,RABO,2412073922,,,NL76RABO2412073922
0000255975,TR,12719,3523393325295864,01,Çukurova-Izmir Endüstri Ltd. Şti.,TR361271903523393325295864
0000256045,GB,493945,24894575,,Northgate Packaging Ltd,GB92NWBK49394524894575
0000256228,CN,891571036158,6767251341813596320,,"Xiamen Ruiyang Packaging Co., Ltd.",
0000256657,US,100037618,6380156297,01,Ashford Supplies Corp.,
0000256666,ES,72718466,8399798565,,Alvarado Comercial S.A.,ES5872718466198399798565
0000257325,ES,14603298,9759333312,01,,ES3914603298309759333312
0000257605,GB,534615,76684155,,Foxton-Deverill Facilities Limited,GB76MIDL53461576684155
0000258848,ES,75222628,5465762685,01,Peralta Comercial S.L.,ES8175222628495465762685
0000259205,ES,89780106,7619938222,,Herrera & Guzmán S.L.,ES9789780106817619938222
0000259262,TR,19231,7059766008121675,,Toros Endüstri Ltd. Şti.,TR441923107059766008121675
0000259440,GB,549956,60208093,,Blackwell Print & Partner Ltd,GB31HBUK54995660208093
0000259683,FR,7364648620,MNOZLC7IC9N,,Gaudin Distribution SASU,FR237364648620MNOZLC7IC9N15
0000260254,US,140835743,461221162877,01,Longacre-Quarrymill Facilities LLC,
0000260808,PL,56413551,4304501871214875,,Domański-Ostrowski Logistyka S.A.,PL05564135514304501871214875
0000261094,US,098487490,8459991379,01,Larkfield Furniture Inc.,
0000261094,US,980598802,150717033029,01,Larkfield Furniture Inc.,
0000261213,GB,064159,42299906,,Underhill Textiles PLC,GB35BARC06415942299906
0000261463,US,238090929,258715170870,01,,
0000261465,BD,539524316,7375860015503,01,Ashulia-Shonar Apparels Ltd.,
0000261596,TR,34394,2514250354508370,,Marmara Lojistik & Partner A.Ş.,TR963439402514250354508370
0000261596,TR,57870,5236040114624250,01,Marmara Lojistik & Partner A.Ş.,TR205787005236040114624250
0000261917,GB,152084,42160729,,Sophie Ashford Ltd,GB96MIDL15208442160729
0000263124,PT,34314151,02962414637,01,Bragança Mobiliário S.A.,PT84343141510296241463743
0000263263,BD,471158107,0182525885203,,Meghna Ltd.,
0000263591,FR,0261755840,K9C4F97KOXO,,,FR600261755840K9C4F97KOXO94
0000263591,FR,2445333265,JH37BUYZHC4,,Aubry-Montclair Cosmétiques SASU,FR392445333265JH37BUYZHC477
0000263638,CN,924897387003,0594947233427455373,,"Xiamen Baolong Toys Co., Ltd",
0000263700,PL,98015968,2337277427345894,,Nowicki-Ostrowski Technologie S.A.,PL95980159682337277427345894
0000263753,BD,782611378,1043780332489,,Rupali Accessories & Partner Ltd.,
0000263779,CN,650607271656,2901041410822528759,,,
0000263779,CN,699329348734,4973044426538856483,01,"Ningbo Tianhe Hardware Co., Ltd.",
0000263883,PL,29825763,1448995017140109,,Bartosz-Nowicki Serwis S.A.,PL36298257631448995017140109
0000263883,PL,99360910,3156454138167020,,Bartosz-Nowicki Serwis S.A.,PL50993609103156454138167020
0000264268,GB,156476,16345860,,Hollingwood & Fairhaven Ltd,GB60LOYD15647616345860
0000264268,GB,673035,41920339,,Hollingwood & Fairhaven Ltd,GB20BARC67303541920339
0000264328,TR,62367,3480061801292069,01,Orhanlı & Karadeniz Ltd. Şti.,TR066236703480061801292069
0000264847,GB,619222,43351470,,Northgate Foods Ltd,GB63HBUK61922243351470
0000265023,FR,1257033208,78K3HRD6NAY,01,Chanterelle Alimentaire SARL,FR31125703320878K3HRD6NAY32
0000265577,GB,886598,08723081,01,Westbrook Limited,GB52HBUK88659808723081
0000266236,GB,429924,63521021,,Crestwood & Longacre Ltd,GB08BARC42992463521021
0000266286,CZ,2931,9581680016578569,,Moravia Logistika s.r.o.,CZ8729319581680016578569
0000266322,TR,18945,9576353805031039,,Izmir Lojistik A.Ş.,TR491894509576353805031039
0000266360,CN,264393301257,2100687323952282,,"Ningbo Zhenxing & Ruiyang Industrial Co., Ltd.",
0000267038,TR,40510,7601049163462428,,Firuzköy & Uludağ A.Ş.,TR324051007601049163462428
0000267038,TR,85758,4772684997664848,01,Firuzköy & Uludağ A.Ş.,TR258575804772684997664848
0000267106,VN,11950754,039217088965,,Kim Son & Viet Thang JSC,
0000267311,TR,36733,1900602949471675,,Sakarya & Izmir Ltd. Şti.,TR073673301900602949471675
0000267362,GB,624495,00528977,,Eastgate Beverages Ltd,GB42LOYD62449500528977
0000267749,US,913358423,83382227,01,Pembroke-Eastgate Cosmetics Co.,
0000268122,IT,3627492566,79URE106O06M,,Pratesi & Ricciardi S.p.A.,IT52Y362749256679URE106O06M
0000268649,ES,45680495,1505473537,,Barcelo Tecnologías S.L.,ES9345680495601505473537
0000269713,CN,375385181907,7136119245936562028,01,,
0000269825,IN,MWWG0M3LMJR,8737967500065185,,Trimurti Textiles Pvt Ltd,
0000270068,TR,29314,4970001448142062,,Yıldız Deri A.Ş.,TR402931404970001448142062
0000270415,GB,171539,60994812,,Clara Granville Ltd,GB34NWBK17153960994812
0000270571,PL,72939219,7439422432069788,,Jabłoński Sp. z o.o.,PL78729392197439422432069788
0000270808,NL,ABNA,8429018231,,Van Dijken Voeding N.V.,NL41ABNA8429018231
0000270845,TR,23764,9656564577245289,,Uludağ Konfeksiyon & Partner A.Ş.,TR042376409656564577245289
0000271258,GB,127130,48773270,01,Quarrymill PLC,GB44MIDL12713048773270
0000271455,IT,1864320441,ZQR9UFOK28MF,01,Salvatori Logistica S.r.l.,IT80U1864320441ZQR9UFOK28MF
0000271647,IN,OMLH0QTQQ90,9534171043959605,01,Devansh Garments Private Limited,
0000272092,IN,CGOM0Y4TY3Y,3317199331771348,,Rajhans Enterprises & Partner Ltd,
0000272092,IN,WTNC0CET00N,70296409554,,,
0000272094,GB,371410,65393248,01,Westbrook Textiles Ltd,GB70LOYD37141065393248
0000272185,IN,FTHQ0UESK7C,7564988629314093,01,Bhagwati Leathers & Partner Ltd,
0000272185,IN,JFML0TOXLL0,7061059783256446,,Bhagwati Leathers & Partner Ltd,NOIBAN
0000272448,US,693924823,32482629,01,Underhill Facilities & Partner Inc.,
0000272594,FR,9471945005,WDWWBVA9GGH,,Valmy SAS,FR149471945005WDWWBVA9GGH88
0000272594,FR,9513894008,LHY7XNWZTBH,,Valmy SAS,FR089513894008LHY7XNWZTBH45
0000273886,FR,5463448191,I6O6W9J4OA8,,Fontaine Technologies SARL,FR655463448191I6O6W9J4OA866
0000274023,VN,28466897,651434751094,01,"Dai Viet-Tan Thanh Industries Co., Ltd",
0000274299,PL,96917762,9058673820043167,,Lewandowski Technologie Sp. z o.o.,PL97969177629058673820043167
0000274425,FR,7863107228,OQ84KQUF0PO,,Ourcq Boissons SARL,FR527863107228OQ84KQUF0PO53
0000274462,NL,ABNA,4030995269,,Vermeer Textiel B.V.,NL89ABNA4030995269
0000274732,GB,458397,96044287,,Thornbury Ltd,GB32HBUK45839796044287
0000274741,GB,213298,20575040,,Yardley Ltd,GB92NWBK21329820575040
0000274908,PT,16114570,84703755753,01,,PT15161145708470375575350
0000275177,IT,7763712444,CMHGWEDQH0MC,,Navarra S.r.l.,IT70O7763712444CMHGWEDQH0MC
0000275710,NL,RABO,5509514416,01,Vermeer & Van Dijken B.V.,NL64RABO5509514416
0000275754,ES,77861032,0151817549,01,Peralta-Fuentes Sistemas S.L.,ES1777861032220151817549
0000275796,GB,299209,29379617,,,GB08BARC29920929379617
0000275883,FR,6958886148,QTFXG99JEMT,,Fontaine SASU,FR116958886148QTFXG99JEMT56
0000275883,FR,9434222057,S5OVZD6XW9F,01,Fontaine SASU,FR429434222057S5OVZD6XW9F45
0000276032,US,036703985,512179677066,01,Meridian Furniture Corp.,
0000276032,US,108567173,625095352,01,Meridian Furniture Corp.,
0000276084,CN,723363276778,0209854523342505248,01,"Ningbo Hongsheng-Jiade Industrial Co., Ltd.",
0000276390,IN,KVZW0TRVVRO,99471815391,,Shreeji Prints Ltd,
0000276475,FR,1751965048,J0K9RQ9R2GD,,Thibault Technologies & Partner SAS,FR831751965048J0K9RQ9R2GD42
0000276809,GB,677221,30831649,01,Ravenscroft & Northgate Ltd,GB82NWBK67722130831649
0000276999,ES,00503912,4696745358,,Fuentes Alimentación & Partner S.L.,ES5400503912014696745358
0000277184,CN,848963357095,4283158542003662802,01,"Hangzhou Mingda Electronics Co., Ltd",
0000277333,CN,687118179161,6852189110557792,01,,
0000278850,ES,10552891,SIEHE ANLAGE,01,Ibáñez Textil & Partner S.L.,ES5210552891348757522475
0000279047,GB,624010,44465597,01,Yardley Trading & Partner Ltd,GB59LOYD62401044465597
0000279615,IN,TNHP0OE9RRW,4310214024567820,,Omkar Leathers Pvt Ltd,
0000279660,US,889546895,5843599639,01,Martin Quarrymill Corp.,
0000279871,IT,1399814949,8LKI234VBJGV,01,,IT36B13998149498LKI234VBJGV
0000279871,IT,7915392394,KKPLP9PMGJ2Q,,Lombardi-Venturi Sistemi S.p.A.,IT59H7915392394KKPLP9PMGJ2Q
0000281437,PL,59915426,0412321969249719,,Zawadzki-Cieślak Technologie Sp. z o.o.,PL10599154260412321969249719
0000281975,GB,582318,29260025,,Kingsmere Services & Partner PLC,GB65HBUK58231829260025
0000282904,CN,867847797535,7936394771743334,,"Guangzhou Longxin-Sanhe Plastics Industrial Co., Ltd.",
0000283819,VN,82227472,864135190705,01,"Kim Son & Bao Tin Co., Ltd",
0000283822,US,625918067,0000000000,01,,
0000283822,IN,SHZX08LGYFE,06229949640,,Rajhans Garments Ltd,
0000283875,US,116569148,146444908,01,Dunmore Supplies LLC,
0000283978,NL,ABNA,1458868918,,Kuipers Handel B.V.,NL54ABNA1458868918
0000284007,IT,0192979744,9ZITLIES4MQJ,,Marchetti Commerciale S.r.l.,IT85T01929797449ZITLIES4MQJ
0000284018,US,392256680,7115753997,01,Northgate Systems & Partner Inc.,
0000284018,US,639178662,451891750676,01,Northgate Systems & Partner Inc.,
0000284210,FR,7425471489,KMXX6WIA5WC,01,Delacour Boissons & Partner S.A.,FR827425471489KMXX6WIA5WC46
0000284210,FR,8198877121,GXVYMMK6OME,,,FR268198877121GXVYMMK6OME91
0000285117,GB,818686,59134974,,Larkfield Ltd,GB17BARC81868659134974
0000285160,DE,17756756,6471887829,01,Valmy Services S.A.,DE05177567566471887829
0000285160,FR,4399838709,ZA0YB4XLRLO,,Valmy Services S.A.,FR504399838709ZA0YB4XLRLO63
0000285802,US,804272184,501293856379,01,,
0000286207,GB,943512,15232618,,Brambleton Textiles Ltd,GB68BARC94351215232618
0000286270,PL,66539571,4403106910366117,01,Domański Systemy Sp. z o.o.,PL10665395714403106910366117
0000286800,ES,45950558,4843793881,,Navarro & Montero S.A.,ES6645950558854843793881
0000286859,VN,26707944,984769894949,01,,
0000287418,ES,45829904,3075112527,,Montero & Jiménez S.L.,ES8845829904063075112527
0000287615,PL,87533186,1442936034486317,,Kaczmarek Sp. z o.o.,PL14875331861442936034486317
0000288410,GB,980690,41849288,01,Westbrook Fulfilment PLC,GB63HBUK98069041849288
0000288468,TR,94832,7606200991798412,,Sakarya Halı A.Ş.,TR409483207606200991798412
0000289080,FR,2330534002,FD5415YYVSL,,Ourcq SAS,FR222330534002FD5415YYVSL81
0000289201,US,569603526,915761972,01,Ironbridge Packaging Co.,
0000289680,GB,787862,01579134,,Underhill-Harlow Supplies Ltd,GB30LOYD78786201579134
0000289872,PL,37484515,4677885824665151,,Cieślak-Nowicki Dystrybucja Sp. z o.o.,PL84374845154677885824665151
0000290464,FR,5504374064,GADQ56YSUML,01,,FR625504374064GADQ56YSUML12
0000290464,FR,6130692204,5JSDGF3T951,01,,FR1161306922045JSDGF3T95104
0000290765,ES,91569512,3982065413,01,Espinosa Mobiliario S.A.,ES2891569512753982065413
0000290881,GB,331597,96248054,01,Thornbury-Underhill Shopfitting Ltd,GB15HBUK33159796248054
0000291002,US,714038694,259630789,01,Underhill Beverages LLC,
0000291793,IN,GDBZ0X9J0NN,80088306111333,,Trimurti Knitwear Private Limited,
0000292269,FR,0716908180,1TXJZGIE2RO,,Castellane & Lebrun S.A.,FR3507169081801TXJZGIE2RO44
0000292520,US,302719403,050292165458,01,Stanmore Facilities Inc.,
0000292588,FR,1288336874,HVRDQ5HCOI8,,Escaut Boissons SASU,FR341288336874HVRDQ5HCOI801
0000293051,PL,85787664,4076235395524209,,,PL05857876644076235395524209
0000293446,BD,782611378,1043780332489,01,Rupali Accessories & Partner Ltd. - Werk 2,
0000293539,PL,59915426,0412321969249719,01,Zawadzki-Cieślak Technologie Sp. z o.o.,PL10599154260412321969249719
0000293551,GB,005680,19551107,01,Underhill-Larkfield Shopfitting Ltd,GB24HBUK00568019551107
0000293551,NL,ABNA,0905952251,,Underhill-Larkfield Shopfitting Ltd,NL80ABNA0905952251
0000293626,IN,YPSV03GNV5B,17790508663,01,Amritsar Woollen Enterprises & Partner Ltd,
0000294031,TR,82605,3789658445373806,,Toros & Uludağ Ltd. Şti.,TR748260503789658445373806
0000294571,CN,673715172461,4282476267572092957,01,,
0000294612,CN,227480111787,8458608164294972807,01,"Dongguan Weilong Toys Co., Ltd.",
0000294667,NL,RABO,2877040364,,Schouten & Terlouw B.V.,NL95RABO2877040364
0000295158,FR,7089506960,H1YEBR7FFHW,,Bellevue SAS,FR107089506960H1YEBR7FFHW10
0000295710,TR,26219,4212976713122542,01,Orhanlı & Çukurova Ltd. Şti.,TR182621904212976713122542
0000296136,GB,015926,70017100,01,Hollingwood & Foxton PLC,GB64LOYD01592670017100
0000296772,CN,779612729080,5703947946495938,,"Qingdao Jinfeng Homeware Industrial Co., Ltd.",
0000297299,CZ,9207,7748241897981588,,Moravia s.r.o.,CZ1892077748241897981588
0000297314,GB,986831,90225429,01,Westbrook Cosmetics & Partner Ltd,GB46HBUK98683190225429
0000297367,IT,4802991987,EOE26JUG3725,01,Salvatori Tecnologie & Partner S.r.l.,IT58K4802991987EOE26JUG3725
0000297367,IT,5880538600,MUUGLE48DGYH,01,Salvatori Tecnologie & Partner S.r.l.,IT84W5880538600MUUGLE48DGYH
0000298224,US,664392977,153382912,01,Harlow Logistics Corp.,
0000298327,ES,67986959,7009299037,01,Duarte Textil S.A.,ES6967986959727009299037
0000298679,PT,63665511,64933983836,01,Oliveira-Matosinhos Comércio Lda.,PT80636655116493398383601
0000299428,US,016340752,385555652,01,Stanmore Supplies Inc.,
0000299877,CN,244118096843,5566165281958679907,,"Shenzhen Meilin-Zhenxing Homeware Co., Ltd.",
0000299877,CN,524581228831,5594969060341001,01,"Shenzhen Meilin-Zhenxing Homeware Co., Ltd.",
0000299996,GB,669840,20021190,,,GB46MIDL66984020021190
0000402712,DE,12015462,7910439841,01,Bergmann Sicherheit & Partner GmbH,DE06120154627910439841
0000403760,PL,37161831,2787236422500914,,Cieślak Druk Sp. z o.o.,PL70371618312787236422500914
0000403982,ES,10486538,2598086424,,Guzmán Impresión S.L.,ES4410486538912598086424
0000404393,GB,904225,99857442,01,,GB40BARC90422599857442
0000405048,GB,121489,65478077,,Elbtal Handels GmbH & Co. KG,GB98MIDL12148965478077
0000405048,DE,36098413,9557841793,,,DE13360984139557841793
0000406870,ES,37657854,8699491792,,Peralta S.L.,ES4037657854888699491792
0000406870,NL,RABO,4900616434,01,Peralta S.L.,NL79RABO4900616434
0000407526,NL,INGB,3081966821,,Meulenbelt Diensten N.V.,NL29INGB3081966821
0000408596,DE,28090540,5680086539,,Mühlbach Frischdienst Services GmbH,DE21280905405680086539
0000408596,DE,66317241,0807367760,,Mühlbach Frischdienst Services GmbH,DE58663172410807367760
0000409000,DE,59131264,8971126306,,Wieland-Eichberg Vertrieb GmbH,DE87591312648971126306
0000409196,CN,453765393416,1556952646954158816,,"Shenzhen Lixin Toys & Partner Industrial Co., Ltd. - Werk 2",
0000409196,CN,662654080244,4221974297694930187,01,"Shenzhen Lixin Toys & Partner Industrial Co., Ltd. - Werk 2",
0000410205,DE,65960013,2299529510,01,Julia Wieland AG,DE61659600132299529510
0000411522,DE,22868234,0450328670,,Grünwald Handels GmbH,DE57228682340450328670
0000412888,IT,5515506626,HMZO6HC155DI,,Zanetti Tessile S.r.l.,IT83G5515506626HMZO6HC155DI
0000413392,FR,2223423540,QRR88DTWGZT,01,Duvivier SAS,FR882223423540QRR88DTWGZT29
0000415321,DE,76747535,2063467352,,Reinhardt Ladenbau & Partner GmbH,DE81767475352063467352
0000415333,US,438980558,54085959,01,Foxton Fulfilment Inc.,
0000415640,DE,76486454,6212909610,01,Hochstätt Verpackungen GmbH & Co. KG,DE92764864546212909610
0000415640,DE,86166642,9440842962,,Hochstätt Verpackungen GmbH & Co. KG,DE85861666429440842962
0000416436,DE,35117226,6573756754,01,Tannhof-Elbtal Elektronik GmbH,DE37351172266573756754
0000416682,IT,3263748114,HM4PRSUAAXF8,01,Bellini & Carrara S.p.A.,IT03U3263748114HM4PRSUAAXF8
0000416996,ES,65364577,6193719833,01,Rivas Comercial & Partner S.L.,ES6765364577146193719833
0000417281,GB,863238,08956707,,Ellsworth Distribution Ltd,GB23LOYD86323808956707
0000419681,IT,4331912975,8UW2HYHZ5VS5,,Gallico Distribuzione S.r.l.,IT13G43319129758UW2HYHZ5VS5
0000419816,FR,5677424649,NVQQ6XXVV3J,01,Duvivier Électronique & Partner SAS,FR805677424649NVQQ6XXVV3J05
0000420802,NL,INGB,5222038694,,Jansen Logistiek B.V.,NL31INGB5222038694
0000421202,DE,65080558,9675763796,01,Lindner & Westphal e.K.,DE79650805589675763796
0000421249,PL,11262536,5947612657237758,,Piotrowski-Sikora Druk S.A.,PL40112625365947612657237758
0000423460,CN,929528352077,0286431654236563666,01,"Qingdao Jiade & Kaiyuan Industrial Co., Ltd.",
0000425220,DE,59071315,3094419520,01,Kranich AG,DE90590713153094419520
0000425561,IT,1930812015,93W16Q9IXYE3,01,Ortolani Arredamenti S.p.A.,IT33V193081201593W16Q9IXYE3
0000427738,FR,1108284475,VV69WMOJULH,01,Sancerre SAS,FR581108284475VV69WMOJULH21
0000428350,DE,27393728,3796205912,,Clara Kessler GmbH,DE78273937283796205912
0000428350,DE,79221872,8571759209,,Clara Kessler GmbH,DE64792218728571759209
0000430201,TR,85877,8568791104057666,,Haliç Endüstri Ltd. Şti.,TR708587708568791104057666
0000431198,DE,57131474,3092692536,01,Haustein Handels GmbH,DE18571314743092692536
0000433561,DE,86136079,5359798824,,Maibach Service GmbH & Co. KG,DE42861360795359798824
0000434074,ES,48405516,1893694754,,,ES5148405516031893694754
0000437574,DE,32376242,2356038004,01,Mühlbach Elektronik GmbH,DE66323762422356038004
0000438431,DE,16119340,5974975845,,Tannhof-Brenner Ladenbau GmbH,DE78161193405974975845
0000438811,US,545596209,4817839883,01,Foxton Foods Corp.,
0000439604,GB,294157,81628390,,Ellsworth-Dunmore Packaging Ltd,GB07HBUK29415781628390
0000439976,ES,64238004,7656501883,,Espinosa & Ibáñez S.L.,ES4264238004247656501883
0000440584,IN,PXPR0BHXCV6,62127892368631,01,,
0000441382,DE,84026530,3997906290,,Seibert-Kaltenbach Sicherheit AG,DE78840265303997906290
0000441866,FR,2936119339,WEMZM62Y16Y,,Valmy Électronique & Partner SAS,FR612936119339WEMZM62Y16Y38
0000442683,CN,453765393416,1556952646954158816,,"Shenzhen Lixin Toys & Partner Industrial Co., Ltd.",
