LIFNR,BANKS,BANKL,BANKN,BKONT,KOINH,IBAN
0000000625,US,44236666,672239323889,01,Silgan Closures & Metal Containers ,US743107686344100498
0000000626,DE,18970696,226257415558,01,Kalsec Natural Herb Extracts & Colo,DE24627526875849540980
0000000627,US,69720986,512155908657,01,Corbion Lactic Acid & Preservation ,US591726497288793268
0000000628,BR,33317675,776780672541,01,XPO Logistics Ambient & Reefer 628,BR888331985646878655601836948
0000000629,US,55855668,617403624049,01,Avery Dennison Label Solutions 629,US179889965507071913
0000000630,DE,63865433,281280095839,01,Klüber Food-Grade Lubricants 630,DE36998274817849869879
0000000631,DE,34793325,547496687163,01,Gerresheimer Glass Packaging 631,DE96958740586319177509
0000000632,GB,32279754,531025502630,01,Diversey Hygiene & CIP Solutions 63,GB55664053729863037611
0000000633,DE,10156208,17445896090,01,Chr. Hansen Food Cultures & Enzymes,DE19487800250674777920
0000000634,GB,14714118,979777099008,01,Greif Industrial Drum Packaging 634,GB52216475891404288344
0000000635,DE,63038447,745577465835,01,Bunge Refined Edible Oils 635,DE27554545090377041690
0000000636,CH,26778200,820673706484,01,FMC BioPolymer Food Texturizers 636,CH3921992097947277205
0000000637,FR,29681395,166988872925,01,Hearthside Food Solutions Co-Packin,FR2341354650738277621422196
0000000638,IN,31386369,575541117203,01,Endress+Hauser Sanitary Instrumenta,IN217826172087877055
0000000639,DE,29136082,231446384457,01,Schawk Global Pre-Media & Packaging,DE28242181168553691686
0000000640,US,11696688,508963128698,01,Symrise Taste & Nutrition Solutions,US215767619530962833
0000000641,DE,29338017,405138637459,01,Smurfit Kappa Corrugated 641,DE46746402181994562955
0000000642,US,95316737,631513177189,01,SKF Food Line Bearings & Lubricatio,US066696522601535697
0000000643,US,20830992,755543871805,01,Glanbia Nutritionals Dairy Isolates,US710487567449448855
0000000644,DE,43099853,615791608412,01,Fuchs Food Technology & Blending 64,DE57072338313549426452
0000000645,US,55206796,657773315721,01,Tetra Pak Packaging Systems 645,US225374463004018018
0000000646,US,72779379,228375631501,01,HAVI Global Logistics & Supply Chai,US336933727192945506
0000000647,US,10682953,107502081899,01,Chr. Hansen Food Cultures & Enzymes,US500547772813947861
0000000648,GB,72951949,394050058192,01,Huhtamaki Foodservice Packaging 648,GB66244086549297665034
0000000649,US,43141686,300426962612,01,Graphic Packaging International 649,US498242924507871903
0000000650,DE,68618675,99729985665,01,Kallfass Shrink Wrap Solutions 650,DE54734057592836432013
0000000651,DE,30105410,49274331399,01,Klüber Food-Grade Lubricants 651,DE55562891928355118638
0000000652,GB,77699945,71660258278,01,Stora Enso Brand Activation Display,GB05284249504224917001
0000000653,US,55369513,261938842943,01,Kuehne + Nagel FMCG Supply Chain 65,US784337777690733623
0000000654,FR,82988680,784470684969,01,Del Monte Toll Manufacturing 654,FR7412377057470980888059539
0000000655,BR,22162326,325689809858,01,Pacmoore Dry Blending & Sifting 655,BR671967031088294457445661877
0000000656,US,84960551,790875290355,01,Kerry Taste & Nutrition Ingredients,US989097609280151159
0000000657,DE,45592724,731322031073,01,Ball Beverage Packaging Corp 657,DE09280945314531689977
0000000658,IN,14405694,252898399732,01,Amcor Flexibles Packaging 658,IN995894401506586166
0000000659,NL,40873075,747786586435,01,Olam Agri Commodities & Nuts 659,NL6620357759072783
0000000660,IN,67777350,724938090198,01,Ecolab Food & Beverage Hygiene 660,IN679888765459330102
0000000661,US,66665722,567960962257,01,Menasha In-Store Merchandising 661,US177987278887641078
0000000662,IN,46664946,621300016458,01,Silgan Closures & Metal Containers ,IN328045878908643456
0000000663,US,95587711,386830185552,01,Corbion Lactic Acid & Preservation ,US502623662399443175
0000000664,DE,70953552,827378492831,01,Nutra-Blend Contract Manufacturing ,DE30630382194427839176
0000000665,US,27378136,888377825634,01,Sonoco Products Industrial 665,US431317301518459964
0000000666,US,16170365,435328292838,01,Cargill Food Ingredients & Starches,US314460039927111218
0000000667,US,62382269,38929467471,01,Hearthside Food Solutions Co-Packin,US038833013831698371
0000000668,NL,25975536,299564804150,01,Klüber Food-Grade Lubricants 668,NL3439621177001822
0000000669,GB,40362840,120080276740,01,SKF Food Line Bearings & Lubricatio,GB72672099426818485563
0000000670,DE,29943076,469644313914,01,Cargill Food Ingredients & Starches,DE91049895569851393477
0000000671,BR,68414135,240705424894,01,De-Roose Private Label Co-Packing 6,BR634978847355174632162189675
0000000672,US,54442000,276949621525,01,Greif Industrial Drum Packaging 672,US327191944330154365
0000000673,BR,20607284,734249525279,01,NFI Dedicated Fleet & Crossdock 673,BR163082956177306428072080322
0000000674,DE,29104097,866826241278,01,Ardagh Glass Packaging 674,DE83373925648632225468
0000000675,US,72733792,99906613229,01,Constantia Flexibles Food Pkg 675,US002623537787675095
0000000676,BR,17205793,782460838908,01,Huhtamaki Foodservice Packaging 676,BR981354249219509211835942213
0000000677,GB,80512681,878111105696,01,Smurfit Kappa Corrugated 677,GB34474004497409371981
0000000678,GB,34291448,756001321618,01,Constantia Flexibles Food Pkg 678,GB61598585477127510276
0000000679,US,67832898,183836415120,01,AAK Specialty Vegetable Fats 679,US604638590262957590
0000000680,CH,79907940,343127748224,01,AAK Specialty Vegetable Fats 680,CH9731218746473797290
0000000681,DE,65132577,373487959669,01,Sensient Technologies Flavors 681,DE59788752025117493513
0000000682,US,67400859,544397830982,01,Bühler Food Processing Machinery 68,US432742702552859671
0000000683,IN,75953095,146405968837,01,Klüber Food-Grade Lubricants 683,IN160881800213931194
0000000684,DE,30976064,85860568095,01,Klüber Food-Grade Lubricants 684,DE25007909792463686939
0000000685,US,40087822,729127161059,01,Cott Bottling & Beverage Services 6,US936542495301113605
0000000686,DE,61936075,621913173428,01,Festo Pneumatics & Factory Automati,DE41239186366184163684
0000000687,US,76993101,689077820935,01,De-Roose Private Label Co-Packing 6,US878094356864095649
0000000688,NL,77236970,529144511427,01,Ball Beverage Packaging Corp 688,NL8882261828031344
0000000689,GB,57063469,433050207964,01,Sudzucker Industrial Sugars 689,GB87756368697388289867
0000000690,NL,27409172,27857236903,01,Ecolab Food & Beverage Hygiene 690,NL7246076763263048
0000000691,DE,47535023,952567036705,01,Nutra-Blend Contract Manufacturing ,DE97402273417143956274
0000000692,US,71551989,62027327345,01,DB Schenker Dedicated Fleet Logisti,US980082878307132564
0000000693,BR,37124192,322653762919,01,Agrana Fruit Preparations 693,BR946297987289917623109580806
0000000694,US,68547200,529473910048,01,Fonterra Dairy Commodities 694,US818339284621284223
0000000695,DE,97952978,298947055809,01,AAK Specialty Vegetable Fats 695,DE74580837610704537008
0000000696,IN,82712656,658816849923,01,Cott Bottling & Beverage Services 6,IN183021143652669924
0000000697,BR,77182505,11505035886,01,Nutra-Blend Contract Manufacturing ,BR367057678388249576352982574
0000000698,DE,68097419,954180788804,01,Schawk Global Pre-Media & Packaging,DE32688645618582639294
0000000699,GB,79693550,822737289478,01,Cargill Food Ingredients & Starches,GB68998569950990630734
0000000700,US,93885343,60189966113,01,Stora Enso Brand Activation Display,US132901964106893939
0000000701,DE,42859878,482162401365,01,Cargill Food Ingredients & Starches,DE55827014901962590226
0000000702,GB,81363574,770400576716,01,NFI Dedicated Fleet & Crossdock 702,GB09891938702993572548
0000000703,GB,90531046,973582763773,01,Hearthside Food Solutions Co-Packin,GB28918362830116784213
0000000704,US,23215963,376828722140,01,XPO Logistics Ambient & Reefer 704,US136677609529147833
0000000705,US,77351525,428149455363,01,SIG Combibloc Aseptic Systems 705,US170725517305627090
0000000706,DE,65428338,380508085736,01,Mondi Industrial Bags & Films 706,DE76793358576473744438
0000000707,US,59652144,968586861870,01,Amcor Flexibles Packaging 707,US715125844047885285
0000000708,GB,65841913,986531120454,01,Constantia Flexibles Food Pkg 708,GB27841634813530144673
0000000709,US,26632919,171863413147,01,Tate & Lyle Sweeteners & Starches 7,US994631023162498023
0000000710,US,84582694,869617019045,01,Lineage Logistics Refrigerated Ware,US239834119962794974
0000000711,CH,17243531,905350421453,01,Ball Beverage Packaging Corp 711,CH7309705702433431655
0000000712,US,39939617,612564555281,01,Chr. Hansen Food Cultures & Enzymes,US309620605955369037
0000000713,DE,36427945,89464374549,01,Gerresheimer Glass Packaging 713,DE03204061622525106254
0000000714,DE,32757919,722312428409,01,DHL Supply Chain Cold-Chain 714,DE90522940774288875261
0000000715,DE,35011193,846004140246,01,Glanbia Nutritionals Dairy Isolates,DE42274204577754256565
0000000716,US,69542582,940845311491,01,Tetra Pak Packaging Systems 716,US361340928276303846
0000000717,DE,36304554,308584297760,01,Stora Enso Brand Activation Display,DE01377898293495919117
0000000718,US,29581571,732188088289,01,Bühler Food Processing Machinery 71,US768134104277037249
0000000719,IN,79904163,361621179094,01,Crown Cork & Seal Europe 719,IN429733886438998436
0000000720,DE,17262753,391355371444,01,Hearthside Food Solutions Co-Packin,DE38137622624243193871
0000000721,US,18247914,165462197639,01,AAK Specialty Vegetable Fats 721,US064278120555668462
0000000722,DE,52493177,941078679659,01,C.H. Robinson Worldwide Freight 722,DE50021115844728660225
0000000723,GB,10209894,45677159215,01,Agrana Fruit Preparations 723,GB97597401653968284608
0000000724,IN,73495929,774175483879,01,Stora Enso Brand Activation Display,IN164982951386487100
0000000725,FR,89904984,171729977791,01,Stora Enso Brand Activation Display,FR8915439819280264204430249
0000000726,US,57755049,560804974704,01,Sonoco Products Industrial 726,US072334986487171099
0000000727,DE,68602595,535937571712,01,Smurfit Kappa Corrugated 727,DE05397905846212718790
0000000728,IN,59737790,581991579214,01,Diversey Hygiene & CIP Solutions 72,IN253083885187211645
0000000729,US,54872746,364715477942,01,Sonoco Products Industrial 729,US751007933570613329
0000000730,IN,37257300,261979190735,01,SKF Food Line Bearings & Lubricatio,IN047617055249290604
0000000731,DE,46178992,67317886231,01,Amcor Flexibles Packaging 731,DE11781882298706835463
0000000732,US,57594407,106674691587,01,Bunge Refined Edible Oils 732,US479727003380371705
0000000733,FR,60438069,706609535881,01,Greif Industrial Drum Packaging 733,FR4572237829317593049335384
0000000734,BR,96977450,466232308861,01,Bollore Logistics Food Cargo 734,BR191161019637914801987406580
0000000735,US,84591120,718548345491,01,Kuehne + Nagel FMCG Supply Chain 73,US401166538664887064
0000000736,DE,61767398,144909409587,01,Huhtamaki Foodservice Packaging 736,DE81546793042353769813
0000000737,DE,26123098,228508430807,01,Kallfass Shrink Wrap Solutions 737,DE32989677763034787443
0000000738,US,26193055,145100433699,01,Bühler Food Processing Machinery 73,US744592428666352235
0000000739,DE,73038815,137372624352,01,Archer Daniels Midland Nutrition 73,DE11002684518104513620
0000000740,US,84506012,612940026199,01,DHL Supply Chain Cold-Chain 740,US233177423341167925
0000000741,DE,25265438,611685493637,01,Lineage Logistics Refrigerated Ware,DE15617129812444902668
0000000742,IN,68972193,921727264691,01,Sensient Technologies Flavors 742,IN763964480301333356
0000000743,NL,19222054,364740497470,01,Del Monte Toll Manufacturing 743,NL4058402073736916
0000000744,DE,36451514,633216897894,01,Sonoco Products Industrial 744,DE15879853372962807014
0000000745,IN,89591729,286503412413,01,DHL Supply Chain Cold-Chain 745,IN638190875866962186
0000000746,US,42939705,492214168090,01,KDC/One FMCG Custom Manufacturing 7,US935780070143688296
0000000747,US,61586351,332517257385,01,XPO Logistics Ambient & Reefer 747,US833419983237165080
0000000748,DE,69703221,732201517980,01,Pacmoore Dry Blending & Sifting 748,DE22309639406472580493
0000000749,IN,62503681,371182740818,01,Refresco Beverages Bottling 749,IN127019164330646079
0000000750,FR,46213632,211976723887,01,FMC BioPolymer Food Texturizers 750,FR2137059593473160341037310
0000000751,DE,88503456,129259693501,01,Endress+Hauser Sanitary Instrumenta,DE61259211008963511841
0000000752,DE,26200923,180653536711,01,Avery Dennison Label Solutions 752,DE80481653365933205495
0000000753,US,43191098,424750382552,01,HAVI Global Logistics & Supply Chai,US469993261937750015
0000000754,CH,28440709,113604285656,01,Nutra-Blend Contract Manufacturing ,CH3851925997177213869
0000000755,IN,31219607,345196263432,01,Crown Cork & Seal Europe 755,IN287224784076766655
0000000756,US,95871390,473015922567,01,Kerry Taste & Nutrition Ingredients,US793978480437802207
0000000757,BR,19803608,756994431320,01,Gerresheimer Glass Packaging 757,BR685891781242076565487972562
0000000758,DE,98256787,886207354266,01,TreeHouse Private Brands Co-Packing,DE57513161854087018397
0000000759,FR,41002277,572570267350,01,Schawk Global Pre-Media & Packaging,FR6328765663340048643757225
0000000760,DE,92135339,217464198911,01,Del Monte Toll Manufacturing 760,DE74574729893685721953
0000000761,FR,36326066,932222489841,01,Agrana Fruit Preparations 761,FR8776304639790431289277087
0000000762,US,43797209,538149593160,01,Graphic Packaging International 762,US289124787490788165
0000000763,DE,28780764,89115353583,01,Barentz Food & Nutrition Distributi,DE48886529346789194352
0000000764,GB,76846303,902475615399,01,Ingredion Modified Food Starches 76,GB20692989512873986029
0000000765,US,22821119,883656286651,01,Spirax Sarco Clean Steam Systems 76,US072976915370005906
0000000766,DE,73160457,492915312562,01,Americold Temperature-Controlled 76,DE66105588210134223140
0000000767,DE,16037713,25931381445,01,Endress+Hauser Sanitary Instrumenta,DE23061133751779612948
0000000768,DE,72310967,723114899586,01,DSV Road Freight & FMCG Logistics 7,DE03778579579844430540
0000000769,BR,38599535,592015294676,01,Menasha In-Store Merchandising 769,BR092461240353745867821564967
0000000770,DE,15375433,689259812159,01,De-Roose Private Label Co-Packing 7,DE61885691962313231210
0000000771,DE,85637167,277235976140,01,DS Smith Corrugated Packaging 771,DE04588097903461636332
0000000772,IN,52897398,311384315969,01,Mondi Industrial Bags & Films 772,IN984955449858917797
0000000773,DE,14198813,42834129062,01,Cargill Food Ingredients & Starches,DE41690737011463468290
0000000774,DE,51691402,471522050065,01,Cott Bottling & Beverage Services 7,DE40491473946540895402
0000000775,GB,53795195,853393142220,01,NFI Dedicated Fleet & Crossdock 775,GB02270233459862867607
0000000776,CH,40545229,881902520417,01,Americold Temperature-Controlled 77,CH4685514520819605721
0000000777,DE,21239102,292259219614,01,Merck Millipore Food Microbiology 7,DE96807130802272718840
0000000778,CH,54372878,418513706144,01,Lactalis Food Ingredients 778,CH1061182618960017627
0000000779,DE,58382919,142180485270,01,Quad Packaging Retail Displays 779,DE19318749278563414937
0000000780,GB,86621601,674087615373,01,Sensient Technologies Flavors 780,GB37475832793941635268
0000000781,DE,98168783,198703355217,01,Schawk Global Pre-Media & Packaging,DE71332302693650083875
0000000782,DE,88639415,970314529119,01,DB Schenker Dedicated Fleet Logisti,DE88837893274429525048
0000000783,BR,16551011,11457219069,01,Lactalis Food Ingredients 783,BR355124963324289362801182482
0000000784,IN,57543646,218888582773,01,Symrise Taste & Nutrition Solutions,IN607086928744193977
0000000785,DE,49815520,135008527979,01,Sudzucker Industrial Sugars 785,DE67236266526559945194
0000000786,GB,77025040,624906686202,01,Greif Industrial Drum Packaging 786,GB42936873451411727617
0000000787,BR,81012403,143715672037,01,Kerry Taste & Nutrition Ingredients,BR892029361349206929330520100
0000000788,GB,28234455,957520782642,01,Nutra-Blend Contract Manufacturing ,GB85607265195717847163
0000000789,US,45566996,253337955042,01,DHL Supply Chain Cold-Chain 789,US894714967509103470
0000000790,DE,35999321,692034613335,01,Kalsec Natural Herb Extracts & Colo,DE69638637824332930515
0000000791,US,39793830,731274668880,01,Kalsec Natural Herb Extracts & Colo,US890684891141997509
0000000792,NL,31462628,759853564449,01,Bunge Refined Edible Oils 792,NL4936801506415601
0000000793,US,26272372,643194018496,01,Klüber Food-Grade Lubricants 793,US893296571288985434
0000000794,DE,69791280,682995966561,01,Pacmoore Dry Blending & Sifting 794,DE01095040694097120464
0000000795,GB,97191317,569436982786,01,Constantia Flexibles Food Pkg 795,GB74359037306912423459
0000000796,FR,24010182,315068796246,01,Alfa Laval Hygienic Pumps & Valves ,FR7139257309241821288917978
0000000797,FR,70281541,486475238542,01,Gerresheimer Glass Packaging 797,FR5666578683320706941495664
0000000798,DE,92027185,352726758522,01,Roquette Frères Plant Proteins 798,DE24015817365189940424
0000000799,BR,89078472,427064647223,01,Ecolab Food & Beverage Hygiene 799,BR388371465787929742341341080
0000000800,US,84164235,378014069574,01,Bunge Refined Edible Oils 800,US455712717305708982
0000000801,GB,97692956,50846312137,01,Gerresheimer Glass Packaging 801,GB62290926315375669474
0000000802,US,13706170,549623518918,01,AAK Specialty Vegetable Fats 802,US840238724977084391
0000000803,US,85137680,93074146969,01,Kerry Taste & Nutrition Ingredients,US668357489877872354
0000000804,DE,80266070,319468563951,01,Sudzucker Industrial Sugars 804,DE77324320175447616175
0000000805,DE,88548401,885052437081,01,Mondi Industrial Bags & Films 805,DE58915048296079274943
0000000806,DE,99490181,122401195865,01,Cargill Food Ingredients & Starches,DE74632452006736476489
0000000807,US,73596943,476536960883,01,Archer Daniels Midland Nutrition 80,US384351573653890326
0000000808,IN,79713695,582947057232,01,SIG Combibloc Aseptic Systems 808,IN154137100630818466
0000000809,IN,67954483,755991350435,01,Barry Callebaut Cocoa Products 809,IN208149201820069828
0000000810,IN,20600510,881949496519,01,Avery Dennison Label Solutions 810,IN820353531213324424
0000000811,IN,80233781,349799108469,01,Corbion Lactic Acid & Preservation ,IN045564963999486287
0000000812,BR,87197710,779915517196,01,Symrise Taste & Nutrition Solutions,BR856069369667979424664953892
0000000813,DE,67930276,948148567874,01,HAVI Global Logistics & Supply Chai,DE31944588080698860768
0000000814,US,27073410,13183466694,01,Merck Millipore Food Microbiology 8,US194117865687388741
0000000815,DE,14785037,430899814347,01,Pacmoore Dry Blending & Sifting 815,DE34622601111259004387
0000000816,DE,48093401,740015891836,01,Kerry Taste & Nutrition Ingredients,DE21122734377289586864
0000000817,IN,28752079,298490902069,01,AAK Specialty Vegetable Fats 817,IN092064052369184643
0000000818,IN,44528194,436685073214,01,Glanbia Nutritionals Dairy Isolates,IN013933929134365758
0000000819,DE,91499215,195417089009,01,Kerry Taste & Nutrition Ingredients,DE40100622865448568588
0000000820,US,73505691,238034708827,01,Crest Foods Contract Blending 820,US780188296193263499
0000000821,US,34261159,868945355547,01,Mondi Industrial Bags & Films 821,US746909366507812222
0000000822,IN,31524239,858914343102,01,Stora Enso Brand Activation Display,IN575217900618472158
0000000823,NL,78084751,971243674288,01,Archer Daniels Midland Nutrition 82,NL9934091720586293
0000000824,DE,66925573,973577925546,01,Greif Industrial Drum Packaging 824,DE34511696224212369685
0000000825,FR,18731930,324557859855,01,Huhtamaki Foodservice Packaging 825,FR7734439093784537594707679
0000000826,DE,39384006,818966657314,01,Amcor Flexibles Packaging 826,DE31875605183734537414
0000000827,NL,65460471,297546334150,01,Fonterra Dairy Commodities 827,NL0142180071510737
0000000828,US,51795025,210041097371,01,Cargill Food Ingredients & Starches,US616076933124465369
0000000829,FR,72792115,723466832632,01,Kalsec Natural Herb Extracts & Colo,FR9244609533933546096241637
0000000830,BR,81051847,367476585384,01,Quad Packaging Retail Displays 830,BR536141371873712978986197217
0000000831,DE,42341555,702167650221,01,Bollore Logistics Food Cargo 831,DE28430195700351837554
0000000832,FR,92688042,189836694289,01,Givaudan Flavours & Fragrances 832,FR2282029766096382205562120
0000000833,US,63021643,815236902688,01,Cott Bottling & Beverage Services 8,US145867296766806190
0000000834,DE,61748416,105002896301,01,Refresco Beverages Bottling 834,DE53062010183720751102
0000000835,US,83720984,531112553998,01,Avery Dennison Label Solutions 835,US181308264635600159
0000000836,DE,20627691,511891588912,01,Barry Callebaut Cocoa Products 836,DE33927985228943024414
0000000837,DE,94068095,984799120169,01,Tereos Pure Sugar & Sweeteners 837,DE75045102029708926518
0000000838,IN,32512506,418098258322,01,Bühler Food Processing Machinery 83,IN603671651737336012
0000000839,FR,23251070,513976518400,01,Agrana Fruit Preparations 839,FR5719713617451497741510132
0000000840,DE,32721053,488188062806,01,Krones Bottling & Canning Machinery,DE20162489282631620603
0000000841,GB,52913287,580831875549,01,Corbion Lactic Acid & Preservation ,GB23544075460062042209
0000000842,US,41177793,358864967371,01,Sonoco Products Industrial 842,US704116927551691301
0000000843,IN,35941270,32162646003,01,Bühler Food Processing Machinery 84,IN413085310304729874
0000000844,IN,99696817,299040137286,01,DB Schenker Dedicated Fleet Logisti,IN598595960872076326
0000000845,GB,43078308,575055210487,01,Novelis Aluminum Can Sheet 845,GB10199296464408157001
0000000846,IN,22691278,466788561003,01,Spirax Sarco Clean Steam Systems 84,IN308847112073248463
0000000847,DE,35447216,167337762602,01,Merck Millipore Food Microbiology 8,DE09661254274996816346
0000000848,CH,12133562,770500982602,01,Festo Pneumatics & Factory Automati,CH9082561657221452736
0000000849,IN,27565175,266042915946,01,Endress+Hauser Sanitary Instrumenta,IN655647129888896014
0000000850,US,42996518,856858861945,01,Lactalis Food Ingredients 850,US028031891821851230
0000000851,DE,47035772,401575899477,01,SIG Combibloc Aseptic Systems 851,DE37789289013829361865
0000000852,DE,50169033,942369350641,01,Cargill Food Ingredients & Starches,DE63213119476123155427
0000000853,DE,53380330,714885445065,01,Thielmann Aseptic Keg Services 853,DE96836838031390584598
0000000854,DE,16538640,896352666212,01,Thielmann Aseptic Keg Services 854,DE81310702992468312080
0000000855,DE,46057743,458980541905,01,Novelis Aluminum Can Sheet 855,DE04737386243187754963
0000000856,IN,11201814,84428625776,01,Klöckner Pentaplast Food Films 856,IN820519319009719196
0000000857,US,65784101,950025595151,01,Fonterra Dairy Commodities 857,US521903076238676874
0000000858,IN,45066869,36063798054,01,Tate & Lyle Sweeteners & Starches 8,IN962222048175473359
0000000859,DE,53225813,661307703465,01,Thielmann Aseptic Keg Services 859,DE75434488761234566583
0000000860,DE,68324110,516464232692,01,DS Smith Corrugated Packaging 860,DE36056753782029401354
0000000861,CH,94922909,426046414317,01,Diversey Hygiene & CIP Solutions 86,CH4062349048700236382
0000000862,GB,23929531,24735694245,01,DB Schenker Dedicated Fleet Logisti,GB81250376333864475048
0000000863,GB,58656813,854725428776,01,Spirax Sarco Clean Steam Systems 86,GB38485777731997847806
0000000864,IN,53569866,189002994773,01,Greif Industrial Drum Packaging 864,IN885612684826465961
0000000865,US,40074237,570790863276,01,Novelis Aluminum Can Sheet 865,US300573792474385096
0000000866,DE,91640859,533020807056,01,Gerresheimer Glass Packaging 866,DE32120141251322405511
0000000867,DE,34099882,420406592975,01,Graphic Packaging International 867,DE99812527648802976082
0000000868,IN,21655092,716237214282,01,DSM-Firmenich Nutritional Products ,IN348466690450190247
0000000869,IN,65458165,861959202301,01,KDC/One FMCG Custom Manufacturing 8,IN424743338285686277
0000000870,DE,24479230,56412562670,01,Pall Food & Beverage Sterile Filter,DE16532067126826936370
0000000871,DE,13065267,413932140991,01,Klöckner Pentaplast Food Films 871,DE24843216183541999529
0000000872,GB,98704837,499799504835,01,Stora Enso Brand Activation Display,GB68521243411027952413
0000000873,US,34258066,291069261866,01,Spirax Sarco Clean Steam Systems 87,US576068598306357728
0000000874,FR,62825914,474728566955,01,Nutra-Blend Contract Manufacturing ,FR2325003318854328754467163
0000000875,IN,15836858,746675323519,01,Geodis Contract Logistics & Haulage,IN741630150730478428
0000000876,US,15756988,274473112531,01,Bühler Food Processing Machinery 87,US106046873248421598
0000000877,FR,26844607,618445704124,01,Corbion Lactic Acid & Preservation ,FR7483030939034634484989547
0000000878,DE,62077771,448754138134,01,Kuehne + Nagel FMCG Supply Chain 87,DE63836192541199536019
0000000879,GB,96065653,472196664664,01,Lactalis Food Ingredients 879,GB94738634347564159016
0000000880,DE,44879264,227381805203,01,Silgan Closures & Metal Containers ,DE38913502291257042165
0000000881,GB,77432265,468559840648,01,Ardagh Glass Packaging 881,GB29683380710142743627
0000000882,GB,79905597,878502139790,01,Bühler Food Processing Machinery 88,GB07887274073573637362
0000000883,GB,55840809,455575270285,01,DHL Supply Chain Cold-Chain 883,GB05619856487559965166
0000000884,DE,18599994,115719310818,01,Graphic Packaging International 884,DE09504682332693102485
0000000885,BR,47565003,11034277589,01,Archer Daniels Midland Nutrition 88,BR194016298426176123846485388
0000000886,US,43490657,404961064285,01,HAVI Global Logistics & Supply Chai,US440718318676517925
0000000887,FR,32716122,9200479537,01,Quad Packaging Retail Displays 887,FR9015445274343599783866758
0000000888,DE,27587923,338424326657,01,Alfa Laval Hygienic Pumps & Valves ,DE52718873484372583379
0000000889,US,14558338,987584198097,01,Amcor Flexibles Packaging 889,US503344195677977301
0000000890,NL,48222119,168877216294,01,Novelis Aluminum Can Sheet 890,NL6035320559401999
0000000891,DE,38811729,110732688887,01,Berry Global Consumer Packaging 891,DE91754842106275934065
0000000892,GB,10336935,444874162064,01,Krones Bottling & Canning Machinery,GB63888540282237099245
0000000893,DE,81495098,823465424823,01,Silgan Closures & Metal Containers ,DE97039418391518439786
0000000894,US,85638484,569343484115,01,Mauser Packaging Solutions 894,US000213770096994592
0000000895,IN,69193766,838165038694,01,NFI Dedicated Fleet & Crossdock 895,IN767287259522535451
0000000896,DE,36994921,18004019312,01,Graphic Packaging International 896,DE31666730096133751501
0000000897,DE,85795037,685826010132,01,Kallfass Shrink Wrap Solutions 897,DE68067157693493175390
0000000898,DE,37113660,343873458982,01,Bühler Food Processing Machinery 89,DE02695526600126526640
0000000899,US,61650815,420842117924,01,FMC BioPolymer Food Texturizers 899,US210195512804438440
0000000900,BR,28333498,778335558003,01,AAK Specialty Vegetable Fats 900,BR785678019934057160434456256
0000000901,DE,33483726,354810837668,01,HAVI Global Logistics & Supply Chai,DE38092842363231438695
0000000902,US,29624856,945820212395,01,DS Smith Corrugated Packaging 902,US376950159711742280
0000000903,US,71733044,316370106828,01,Kallfass Shrink Wrap Solutions 903,US740367859552052307
0000000904,GB,52954810,58674221342,01,Silgan Closures & Metal Containers ,GB26783687526817433834
0000000905,DE,81197944,149768939542,01,Symrise Taste & Nutrition Solutions,DE45068997943673195654
0000000906,GB,43680231,458334137164,01,Ingredion Modified Food Starches 90,GB71824256254815589717
0000000907,US,47650461,847496291506,01,Greif Industrial Drum Packaging 907,US799717099336279332
0000000908,DE,82364331,184021081218,01,Diversey Hygiene & CIP Solutions 90,DE38890702409114336348
0000000909,CH,83371941,421697298802,01,Spirax Sarco Clean Steam Systems 90,CH3185760173515932623
0000000910,DE,80310163,962316783856,01,Barentz Food & Nutrition Distributi,DE91013457639630205311
0000000911,DE,62899438,984407698046,01,Spirax Sarco Clean Steam Systems 91,DE17228308284564926290
0000000912,GB,22753004,782946311819,01,Nutra-Blend Contract Manufacturing ,GB90474995330753699183
0000000913,GB,23970985,3722385875,01,Amcor Flexibles Packaging 913,GB55039406088256463561
0000000914,DE,60967151,906770841281,01,SKF Food Line Bearings & Lubricatio,DE13003453498103892875
0000000915,BR,56512501,818186577196,01,Sudzucker Industrial Sugars 915,BR284860415026967840522117253
0000000916,DE,44288292,893217360721,01,Graphic Packaging International 916,DE05751751819907158618
0000000917,BR,62677239,3351680375,01,Crest Foods Contract Blending 917,BR184430307917626229737123195
0000000918,DE,77891127,314362028582,01,Tereos Pure Sugar & Sweeteners 918,DE27996263252853519568
0000000919,IN,48585210,454362252739,01,AptarGroup Dispensing Systems 919,IN685030972686303594
0000000920,GB,32870090,65874504614,01,Pacmoore Dry Blending & Sifting 920,GB64246564427073586953
0000000921,DE,75332271,231873012369,01,Gerresheimer Glass Packaging 921,DE47549423028410104551
0000000922,CH,27818576,588510797097,01,Krones Bottling & Canning Machinery,CH6523571037393645992
0000000923,DE,23240195,217583834996,01,Fonterra Dairy Commodities 923,DE45418522326857226923
0000000924,BR,63302094,572410036918,01,Kalyan Retail Display & POS Solutio,BR691654270066839246680790940
0000000925,IN,51611540,904509051370,01,AptarGroup Dispensing Systems 925,IN793446096723285859
0000000926,IN,79644074,820759954373,01,Sonoco Products Industrial 926,IN087484680898857440
0000000927,CH,66954398,647719740400,01,Olam Agri Commodities & Nuts 927,CH1342271284574993865
