LIFNR,KTOKK,NAME1,NAME2,SORTL,STRAS,ORT01,PSTLZ,LAND1,SPRAS,TELF1,SMTP_ADDR,STCD1,LOEVM,SPERM,ERDAT
0000000512,ZMRO,Spirax Sarco Pure Steam Generators ,,SPIRAXSAR,276 Life Sciences Way,Ahmedabad,382213,IN,EN,+35-774-2046035,regulatory@spirax.sarco.pure.steam.g.com,36AAACD9102B1Z8,,,2017-07-25
0000000513,ZCLD,Marken Clinical Cold Chain Logistic,,MARKENCLI,56 IDA Bollaram Road,Boston,02210,US,EN,+49-563-9168521,regulatory@marken.clinical.cold.chai.com,50-1535019,,,2018-02-27
0000000514,ZEXC,Croda Pharma High Purity Lipids 514,,CRODAPHAR,157 IDA Bollaram Road,Hyderabad,500081,IN,EN,+47-300-9727304,regulatory@croda.pharma.high.purity..com,36AAACD1583I1Z2,,,2016-12-19
0000000515,ZEXC,FMC BioPolymer Microcrystalline Cel,,FMCBIOPOL,163 Grand Canal Square,Zurich,8005,CH,DE,+32-760-7326043,regulatory@fmc.biopolymer.microcryst.com,CHE-769.208.501,,,2017-12-22
0000000516,ZEXC,Ashland Specialty Pharma Polymers 5,Sterile Fill-Finish Unit,ASHLANDSP,26 Industriepark Höchst,Durham,27709,US,EN,+87-185-5051873,regulatory@ashland.specialty.pharma..com,43-8992734,,,2016-12-04
0000000517,ZAPI,Cambrex Fine Chemicals & Custom API,Sterile Fill-Finish Unit,CAMBREXFI,339 Technology Square,Mumbai,400072,IN,EN,+6-171-7315615,regulatory@cambrex.fine.chemicals.an.com,36AAACD6056Z1Z4,,,2018-11-12
0000000518,ZCRO,WuXi Biologics Contract Development,Sterile Fill-Finish Unit,WUXIBIOLO,198 Grand Canal Square,Darmstadt,64293,DE,DE,+18-685-9901083,regulatory@wuxi.biologics.contract.d.com,DE983220323,,,2021-12-15
0000000519,ZCLD,Envirotainer Temperature Controlled,,ENVIROTAIN,5 Jeedimetla Industrial Estate,Frankfurt,65926,DE,DE,+1-402-4585100,regulatory@envirotainer.temperature..com,DE241477057,,,2017-04-29
0000000520,ZCLD,Envirotainer Temperature Controlled,,ENVIROTAIN,73 Silicon Docks,Lausanne,1015,CH,DE,+17-487-5600042,regulatory@envirotainer.temperature..com,CHE-729.233.663,,,2021-11-06
0000000521,ZMRO,Steris Life Sciences GMP Decontamin,,STERISLIF,198 Technology Square,Mumbai,400072,IN,EN,+92-560-1580113,regulatory@steris.life.sciences.gmp..com,36AAACD7413N1Z4,,,2016-09-08
0000000522,ZMRO,Spirax Sarco Pure Steam Generators ,Sterile Fill-Finish Unit,SPIRAXSAR,148 Pharma City Industrial Zone,Boston,02210,US,EN,+40-527-7230061,regulatory@spirax.sarco.pure.steam.g.com,31-9894558,,,2018-06-14
0000000523,ZCLD,QuickSTAT Global Life Science Logis,,QUICKSTAT,236 Pashamylaram Industrial Area,Leverkusen,51373,DE,DE,+34-424-4999826,regulatory@quickstat.global.life.sci.com,DE613643404,,,2018-08-31
0000000524,ZCLD,Marken Clinical Cold Chain Logistic,API Custom Synthesis Wing,MARKENCLI,2 Biotechpark Freiburg,Basel,4058,CH,DE,+25-539-9394232,regulatory@marken.clinical.cold.chai.com,CHE-386.793.116,,,2021-02-24
0000000525,ZEXC,BASF Pharma Solutions Excipients 52,,BASFPHARM,215 Discovery Boulevard,Ahmedabad,382213,IN,EN,+7-993-2825917,regulatory@basf.pharma.solutions.exc.com,36AAACD9001T1Z5,,,2018-01-01
0000000526,ZCLD,Ceva Biopharma Dedicated Logistics ,,CEVABIOPH,50 Technology Square,Hyderabad,500032,IN,EN,+82-432-8579393,regulatory@ceva.biopharma.dedicated..com,36AAACD7295Z1Z7,,,2024-03-05
0000000527,ZMRO,Getinge Sterile Processing Equipmen,Biologics Development Div,GETINGEST,95 Pharma City Industrial Zone,Basel,4058,CH,DE,+67-609-7981668,regulatory@getinge.sterile.processin.com,CHE-900.689.477,,,2022-10-01
0000000528,ZCLD,Kuehne + Nagel PharmaChain Cold Sto,,KUEHNE+N,26 Jeedimetla Industrial Estate,Basel,4058,CH,DE,+71-118-5118330,regulatory@kuehne.+.nagel.pharmachai.com,CHE-996.146.422,,,2020-11-18
0000000529,ZCRO,Covance Central Laboratory Services,,COVANCECE,237 Discovery Boulevard,Hyderabad,500090,IN,EN,+73-158-2491206,regulatory@covance.central.laborator.com,36AAACD2987U1Z3,,,2022-08-24
0000000530,ZMRO,BWT Pharma Pure Water & WFI Systems,,BWTPHARMA,290 IDA Bollaram Road,Strasbourg,67000,FR,FR,+44-859-5427933,regulatory@bwt.pharma.pure.water.and.com,FR63366968,,,2016-09-09
0000000531,ZAPI,Evonik Health Care Biomaterials 531,,EVONIKHEA,45 Discovery Boulevard,Bengaluru,560100,IN,EN,+11-470-6264025,regulatory@evonik.health.care.biomat.com,36AAACD8440A1Z4,,,2023-02-08
0000000532,ZCRO,Covance Central Laboratory Services,,COVANCECE,132 Kendall Square,Hyderabad,500032,IN,EN,+8-238-9243970,regulatory@covance.central.laborator.com,36AAACD7339X1Z9,,,2022-01-22
0000000533,ZEXC,Roquette Pharma Excipients & Polyol,,ROQUETTEP,202 Jeedimetla Industrial Estate,Hyderabad,500090,IN,EN,+85-629-5941822,regulatory@roquette.pharma.excipient.com,36AAACD4389F1Z6,,,2022-12-25
0000000534,ZMRO,Sartorius Stedim Biotech Sterile Fi,,SARTORIUS,256 Biotechpark Freiburg,Schaffhausen,8200,CH,DE,+34-803-7567198,regulatory@sartorius.stedim.biotech..com,CHE-204.664.432,,,2016-03-28
0000000535,ZEXC,Croda Pharma High Purity Lipids 535,,CRODAPHAR,108 Genome Valley Phase 2,Macclesfield,SK10 2NA,GB,EN,+81-537-7312026,regulatory@croda.pharma.high.purity..com,GB708924448,,,2017-06-02
0000000536,ZPKG,Schott Pharma Borosilicate Glass Vi,,SCHOTTPHA,80 Innovation Parkway,Galway,H91 W2TV,IE,EN,+90-350-5566221,regulatory@schott.pharma.borosilicat.com,IE3202955R,,,2022-02-12
0000000537,ZCRO,WuXi Biologics Contract Development,Quality Control Testing Lab,WUXIBIOLO,144 Grand Canal Square,Ingelheim,55218,DE,DE,+52-349-7945368,regulatory@wuxi.biologics.contract.d.com,DE962526059,,,2020-03-12
0000000538,ZAPI,Lonza Biologics Custom Synthesis AG,,LONZABIOL,166 Science Park Road,Darmstadt,64293,DE,DE,+43-744-8141538,regulatory@lonza.biologics.custom.sy.com,DE152198323,,,2024-02-02
0000000539,ZAPI,Dishman Carbogen Amcis APIs 539,,DISHMANCA,49 HITEC City Bio Park,Hyderabad,500072,IN,EN,+67-566-5222135,regulatory@dishman.carbogen.amcis.ap.com,36AAACD4893K1Z3,,,2017-10-25
0000000540,ZPKG,Bilcare Research Pharma Blister Fil,,BILCARERE,204 Kendall Square,London,WC1E 6BT,GB,EN,+62-167-5228300,regulatory@bilcare.research.pharma.b.com,GB740520497,,,2020-10-28
0000000541,ZCLD,Ceva Biopharma Dedicated Logistics ,,CEVABIOPH,210 Genome Valley Phase 2,Visakhapatnam,530017,IN,EN,+35-792-7193387,regulatory@ceva.biopharma.dedicated..com,36AAACD4766T1Z8,,,2019-05-24
0000000542,ZPKG,SGD Pharma Type I Molded Vials 542,,SGDPHARMA,249 Discovery Boulevard,Cork,T12 A26F,IE,EN,+47-473-4793743,regulatory@sgd.pharma.type.i.molded..com,IE8535914I,,,2019-12-21
0000000543,ZMRO,Spirax Sarco Pure Steam Generators ,,SPIRAXSAR,174 Technology Square,Lausanne,1015,CH,DE,+84-260-9584746,regulatory@spirax.sarco.pure.steam.g.com,CHE-130.726.400,,,2018-02-17
0000000544,ZEXC,Colorcon Film Coating & Formulation,Clinical Trial Packaging Hub,COLORCONF,302 Jeedimetla Industrial Estate,Hyderabad,500081,IN,EN,+68-895-6537064,regulatory@colorcon.film.coating.and.com,36AAACD9139F1Z2,,,2019-10-18
0000000545,ZMRO,Merck Millipore BioMonitoring Testi,Quality Control Testing Lab,MERCKMILL,31 Novartis Campus Basel,Biberach,88400,DE,DE,+52-706-5480397,regulatory@merck.millipore.biomonito.com,DE585191999,,,2021-12-03
0000000546,ZEXC,Thermo Fisher Scientific Fisher Che,,THERMOFIS,292 Genome Valley Phase 2,Biberach,88400,DE,DE,+71-313-5672611,regulatory@thermo.fisher.scientific..com,DE762356724,,,2017-09-19
0000000547,ZAPI,Bachem Peptide Synthesis Group 547,,BACHEMPEP,145 Bio-Campus Drive,Philadelphia,19104,US,EN,+58-826-6598913,regulatory@bachem.peptide.synthesis..com,84-9276557,,,2017-01-25
0000000548,ZCRO,PPD Clinical Research Services 548,,PPDCLINIC,268 Technology Square,Schaffhausen,8200,CH,DE,+56-602-2822473,regulatory@ppd.clinical.research.ser.com,CHE-477.128.970,,,2019-12-30
0000000549,ZPKG,West Pharmaceutical Services Stoppe,Cold-Chain Depôt,WESTPHARM,102 Genome Valley Phase 2,Boston,02210,US,EN,+33-864-4785141,regulatory@west.pharmaceutical.servi.com,34-6932288,,,2017-01-13
0000000550,ZCLD,Ceva Biopharma Dedicated Logistics ,,CEVABIOPH,286 Industriepark Höchst,Mumbai,400072,IN,EN,+76-884-1534322,regulatory@ceva.biopharma.dedicated..com,36AAACD1966Z1Z9,,,2016-09-02
0000000551,ZEXC,DFE Pharma Inhalation Lactose 551,,DFEPHARMA,132 Discovery Boulevard,Visakhapatnam,530017,IN,EN,+34-906-2355802,regulatory@dfe.pharma.inhalation.lac.com,36AAACD1553P1Z3,,,2016-09-26
0000000552,ZCLD,Marken Clinical Cold Chain Logistic,,MARKENCLI,24 Genome Valley Phase 2,Hyderabad,500078,IN,EN,+30-663-5684136,regulatory@marken.clinical.cold.chai.com,36AAACD1913Z1Z5,,,2016-11-03
0000000553,ZAPI,Neuland Laboratories Custom APIs 55,API Custom Synthesis Wing,NEULANDLA,89 Technology Square,Boston,02210,US,EN,+88-257-1292032,regulatory@neuland.laboratories.cust.com,18-3175591,,,2017-07-28
0000000554,ZCRO,IQVIA Clinical Research Solutions 5,Sterile Fill-Finish Unit,IQVIACLIN,292 Kendall Square,Hyderabad,500032,IN,EN,+37-153-3727968,regulatory@iqvia.clinical.research.s.com,36AAACD3086T1Z1,,,2023-01-17
0000000555,ZAPI,Divi's Laboratories Custom Synthesi,API Custom Synthesis Wing,DIVISLAB,320 Technology Square,Zurich,8005,CH,DE,+89-313-6906602,regulatory@divis.laboratories.custom.com,CHE-296.905.836,,,2019-10-30
0000000556,ZMRO,Spirax Sarco Pure Steam Generators ,,SPIRAXSAR,179 Pharma City Industrial Zone,Zurich,8005,CH,DE,+18-266-2453793,regulatory@spirax.sarco.pure.steam.g.com,CHE-550.802.824,,,2018-05-11
0000000557,ZEXC,Colorcon Film Coating & Formulation,Cold-Chain Depôt,COLORCONF,285 HITEC City Bio Park,Hyderabad,500072,IN,EN,+43-661-9549392,regulatory@colorcon.film.coating.and.com,36AAACD4778D1Z7,,,2021-07-13
0000000558,ZEXC,Croda Pharma High Purity Lipids 558,,CRODAPHAR,208 Industriepark Höchst,Geneva,1202,CH,DE,+94-718-3098399,regulatory@croda.pharma.high.purity..com,CHE-534.161.446,,,2018-02-06
0000000559,ZMRO,Merck Millipore BioMonitoring Testi,,MERCKMILL,328 Silicon Docks,Ahmedabad,382213,IN,EN,+18-484-4225642,regulatory@merck.millipore.biomonito.com,36AAACD1058T1Z2,,,2022-06-30
0000000560,ZEXC,FMC BioPolymer Microcrystalline Cel,Quality Control Testing Lab,FMCBIOPOL,213 Life Sciences Way,Strasbourg,67000,FR,FR,+75-962-5784820,regulatory@fmc.biopolymer.microcryst.com,FR93312124,,,2018-01-10
0000000561,ZAPI,Evonik Health Care Biomaterials 561,,EVONIKHEA,57 Pharma City Industrial Zone,Mumbai,400072,IN,EN,+93-927-4343367,regulatory@evonik.health.care.biomat.com,36AAACD6646N1Z9,,,2023-04-21
0000000562,ZAPI,Divi's Laboratories Custom Synthesi,,DIVISLAB,46 Pharma City Industrial Zone,Zurich,8005,CH,DE,+52-668-1575681,regulatory@divis.laboratories.custom.com,CHE-878.578.760,,,2020-08-22
0000000563,ZCRO,WuXi Biologics Contract Development,,WUXIBIOLO,160 Pharma City Industrial Zone,Boston,02210,US,EN,+25-125-6729802,regulatory@wuxi.biologics.contract.d.com,43-5383204,,,2016-09-21
0000000564,ZAPI,Cambrex Fine Chemicals & Custom API,,CAMBREXFI,169 Technology Square,Hyderabad,500072,IN,EN,+15-871-3520059,regulatory@cambrex.fine.chemicals.an.com,36AAACD6763V1Z5,,,2019-02-17
0000000565,ZEXC,FMC BioPolymer Microcrystalline Cel,,FMCBIOPOL,47 Route de Crassier,Cambridge,02139,US,EN,+73-794-3620502,regulatory@fmc.biopolymer.microcryst.com,19-2289816,,,2017-09-25
0000000566,ZPKG,Amcor Flexibles Healthcare Packagin,Clinical Trial Packaging Hub,AMCORFLEX,69 Genome Valley Phase 1,Geneva,1202,CH,DE,+81-294-8613966,regulatory@amcor.flexibles.healthcar.com,CHE-923.983.602,,,2019-03-12
0000000567,ZPKG,Nemera Injectable Drug Delivery Dev,,NEMERAINJ,203 Biotechpark Freiburg,Mumbai,400072,IN,EN,+65-866-4827291,regulatory@nemera.injectable.drug.de.com,36AAACD7988R1Z7,,,2016-04-14
0000000568,ZPKG,Nipro PharmaPackaging Syringes 568,,NIPROPHAR,256 Science Park Road,Cork,T12 A26F,IE,EN,+31-247-1272583,regulatory@nipro.pharmapackaging.syr.com,IE1486428V,,,2022-08-29
0000000569,ZCRO,PPD Clinical Research Services 569,,PPDCLINIC,304 Pharma City Industrial Zone,Lausanne,1015,CH,DE,+11-325-3041738,regulatory@ppd.clinical.research.ser.com,CHE-558.752.433,,,2018-07-03
0000000570,ZAPI,Biocon Biologics Recombinant Insuli,,BIOCONBIO,17 Discovery Boulevard,Hyderabad,500072,IN,EN,+39-987-4401943,regulatory@biocon.biologics.recombin.com,36AAACD6865J1Z7,,,2023-04-16
0000000571,ZCRO,PPD Clinical Research Services 571,,PPDCLINIC,2 Genome Valley Phase 1,Philadelphia,19104,US,EN,+66-764-9905817,regulatory@ppd.clinical.research.ser.com,18-2770236,,,2019-06-02
0000000572,ZCLD,QuickSTAT Global Life Science Logis,,QUICKSTAT,307 Biotechpark Freiburg,London,WC1E 6BT,GB,EN,+98-862-2005231,regulatory@quickstat.global.life.sci.com,GB352046211,,,2019-01-27
0000000573,ZMRO,Getinge Sterile Processing Equipmen,,GETINGEST,272 HITEC City Bio Park,Ahmedabad,382213,IN,EN,+48-388-8585204,regulatory@getinge.sterile.processin.com,36AAACD3366M1Z2,,,2020-11-24
0000000574,ZCRO,SGS Health Science Bioanalytical Te,,SGSHEALTH,246 Life Sciences Way,Schaffhausen,8200,CH,DE,+13-411-3994947,regulatory@sgs.health.science.bioana.com,CHE-779.423.641,,,2021-07-29
0000000575,ZMRO,Ecolab Life Sciences Cleanroom Disi,,ECOLABLIF,236 Pharma City Industrial Zone,Boston,02210,US,EN,+60-583-6704387,regulatory@ecolab.life.sciences.clea.com,39-3990997,,,2017-11-02
0000000576,ZCRO,Medpace Clinical Pharmacology Unit ,,MEDPACECL,254 Bio-Campus Drive,Basel,4058,CH,DE,+4-558-1209642,regulatory@medpace.clinical.pharmaco.com,CHE-480.187.926,,,2020-07-13
0000000577,ZCRO,Eurofins BioPharma Testing Laborato,Biologics Development Div,EUROFINSB,130 Silicon Docks,Visakhapatnam,530017,IN,EN,+77-275-5500293,regulatory@eurofins.biopharma.testin.com,36AAACD5832Q1Z6,,,2018-05-09
0000000578,ZCRO,Wuxi AppTec Laboratory Testing Divi,API Custom Synthesis Wing,WUXIAPPTE,88 Pashamylaram Industrial Area,Cambridge,02139,US,EN,+74-347-3806045,regulatory@wuxi.apptec.laboratory.te.com,24-7029609,,,2018-08-12
0000000579,ZAPI,Evonik Health Care Biomaterials 579,,EVONIKHEA,78 Genome Valley Phase 1,Lyon,69007,FR,FR,+46-546-7669624,regulatory@evonik.health.care.biomat.com,FR65676669,,,2020-11-01
0000000580,ZAPI,Evonik Health Care Biomaterials 580,,EVONIKHEA,166 Discovery Boulevard,Geneva,1202,CH,DE,+95-285-5235636,regulatory@evonik.health.care.biomat.com,CHE-260.255.204,,,2020-03-08
0000000581,ZEXC,Croda Pharma High Purity Lipids 581,,CRODAPHAR,139 Novartis Campus Basel,Zurich,8005,CH,DE,+42-981-3571002,regulatory@croda.pharma.high.purity..com,CHE-814.262.967,,,2018-10-26
0000000582,ZCRO,PPD Clinical Research Services 582,,PPDCLINIC,224 Kendall Square,Darmstadt,64293,DE,DE,+57-967-1134491,regulatory@ppd.clinical.research.ser.com,DE182787789,,,2020-06-25
0000000583,ZCRO,SGS Health Science Bioanalytical Te,,SGSHEALTH,268 Pashamylaram Industrial Area,Lausanne,1015,CH,DE,+85-909-1345503,regulatory@sgs.health.science.bioana.com,CHE-818.580.253,,,2019-08-01
0000000584,ZCLD,Cryoport Systems Liquid Nitrogen Co,,CRYOPORTS,30 Technology Square,San Diego,92121,US,EN,+55-117-4764080,regulatory@cryoport.systems.liquid.n.com,34-1354345,,,2016-02-18
0000000585,ZMRO,Endress+Hauser Sanitary Flowmeters ,API Custom Synthesis Wing,ENDRESS+HA,200 Genome Valley Phase 2,Leverkusen,51373,DE,DE,+33-143-1941916,regulatory@endress+hauser.sanitary.f.com,DE512380893,,,2022-02-28
0000000586,ZCRO,Syneos Health Clinical Development ,,SYNEOSHEA,255 Pharma City Industrial Zone,Darmstadt,64293,DE,DE,+74-770-6030289,regulatory@syneos.health.clinical.de.com,DE701507858,,,2024-02-14
0000000587,ZCLD,Marken Clinical Cold Chain Logistic,,MARKENCLI,88 IDA Bollaram Road,Visakhapatnam,530017,IN,EN,+84-974-8780783,regulatory@marken.clinical.cold.chai.com,36AAACD2842Z1Z2,,,2021-02-07
0000000588,ZEXC,Merck KGaA MilliporeSigma Life Scie,,MERCKKGAA,72 Life Sciences Way,London,WC1E 6BT,GB,EN,+78-756-1667294,regulatory@merck.kgaa.milliporesigma.com,GB417352162,,,2016-04-26
0000000589,ZEXC,Thermo Fisher Scientific Fisher Che,,THERMOFIS,331 Biotechpark Freiburg,Geneva,1202,CH,DE,+96-503-3789484,regulatory@thermo.fisher.scientific..com,CHE-129.884.944,,,2020-09-12
0000000590,ZAPI,Cambrex Fine Chemicals & Custom API,,CAMBREXFI,88 Discovery Boulevard,Hyderabad,500072,IN,EN,+51-969-7215998,regulatory@cambrex.fine.chemicals.an.com,36AAACD2158W1Z3,,,2022-10-11
0000000591,ZCRO,Medpace Clinical Pharmacology Unit ,,MEDPACECL,312 IDA Bollaram Road,Bengaluru,560100,IN,EN,+36-603-7083589,regulatory@medpace.clinical.pharmaco.com,36AAACD6365M1Z8,,,2018-05-17
0000000592,ZPKG,Constantia Flexibles Coldform Foils,,CONSTANTIA,88 Novartis Campus Basel,Zurich,8005,CH,DE,+82-840-8404782,regulatory@constantia.flexibles.cold.com,CHE-548.545.462,,,2020-12-31
0000000593,ZCLD,World Courier Biopharma Cold-Chain ,,WORLDCOUR,264 Pashamylaram Industrial Area,Visakhapatnam,530017,IN,EN,+75-545-6000565,regulatory@world.courier.biopharma.c.com,36AAACD2403R1Z2,,,2018-04-01
0000000594,ZMRO,Endress+Hauser Sanitary Flowmeters ,,ENDRESS+HA,34 Kendall Square,Mumbai,400072,IN,EN,+84-294-7819040,regulatory@endress+hauser.sanitary.f.com,36AAACD6183F1Z3,,,2023-11-13
0000000595,ZEXC,BASF Pharma Solutions Excipients 59,,BASFPHARM,241 Jeedimetla Industrial Estate,San Diego,92121,US,EN,+43-435-7826323,regulatory@basf.pharma.solutions.exc.com,14-2131313,,,2019-09-13
0000000596,ZAPI,Evonik Health Care Biomaterials 596,,EVONIKHEA,185 Novartis Campus Basel,Hyderabad,500032,IN,EN,+83-221-8317277,regulatory@evonik.health.care.biomat.com,36AAACD2598W1Z2,,,2019-08-18
0000000597,ZEXC,BASF Pharma Solutions Excipients 59,Quality Control Testing Lab,BASFPHARM,323 Discovery Boulevard,Waterford,X91 C7K9,IE,EN,+77-139-5840444,regulatory@basf.pharma.solutions.exc.com,IE4237799J,,,2022-10-04
0000000598,ZPKG,Constantia Flexibles Coldform Foils,,CONSTANTIA,326 Grand Canal Square,San Diego,92121,US,EN,+58-285-8616644,regulatory@constantia.flexibles.cold.com,84-5080504,,,2021-03-01
0000000599,ZCRO,Catalent Pharma Solutions Softgel &,,CATALENTP,97 Biotechpark Freiburg,Hyderabad,500032,IN,EN,+16-798-3771553,regulatory@catalent.pharma.solutions.com,36AAACD6451M1Z4,,,2020-01-07
0000000600,ZCLD,DHL LifeConEx Validated Temperature,,DHLLIFECO,303 Industriepark Höchst,Galway,H91 W2TV,IE,EN,+89-873-2993011,regulatory@dhl.lifeconex.validated.t.com,IE9514257N,,,2018-10-25
0000000601,ZMRO,Sartorius Stedim Biotech Sterile Fi,,SARTORIUS,69 Kendall Square,Hyderabad,500090,IN,EN,+43-992-6443986,regulatory@sartorius.stedim.biotech..com,36AAACD4560H1Z2,,,2023-06-04
0000000602,ZEXC,Honeywell Research Chemicals & Solv,Clinical Trial Packaging Hub,HONEYWELL,50 Biotechpark Freiburg,Biberach,88400,DE,DE,+9-687-4762151,regulatory@honeywell.research.chemic.com,DE372007859,,,2017-07-21
0000000603,ZAPI,Dishman Carbogen Amcis APIs 603,Quality Control Testing Lab,DISHMANCA,189 Genome Valley Phase 1,Basel,4058,CH,DE,+51-447-5955931,regulatory@dishman.carbogen.amcis.ap.com,CHE-582.194.291,,,2018-08-29
0000000604,ZCRO,SGS Health Science Bioanalytical Te,,SGSHEALTH,330 Pashamylaram Industrial Area,Durham,27709,US,EN,+54-882-5304782,regulatory@sgs.health.science.bioana.com,23-4979237,,,2019-07-11
0000000605,ZPKG,Nemera Injectable Drug Delivery Dev,,NEMERAINJ,204 IDA Bollaram Road,Visakhapatnam,530017,IN,EN,+72-447-7384847,regulatory@nemera.injectable.drug.de.com,36AAACD8616F1Z2,,,2019-04-25
0000000606,ZPKG,SGD Pharma Type I Molded Vials 606,,SGDPHARMA,128 Discovery Boulevard,Paris,75015,FR,FR,+10-186-5036315,regulatory@sgd.pharma.type.i.molded..com,FR77570506,,,2021-04-13
0000000607,ZCRO,SGS Health Science Bioanalytical Te,,SGSHEALTH,80 Silicon Docks,Ingelheim,55218,DE,DE,+88-848-1278585,regulatory@sgs.health.science.bioana.com,DE886320358,,,2023-09-21
0000000608,ZCRO,SGS Health Science Bioanalytical Te,,SGSHEALTH,162 Pashamylaram Industrial Area,Boston,02210,US,EN,+5-337-5625560,regulatory@sgs.health.science.bioana.com,22-1392106,,,2021-05-08
0000000609,ZCLD,Ceva Biopharma Dedicated Logistics ,,CEVABIOPH,110 Kendall Square,Zurich,8005,CH,DE,+93-844-4004344,regulatory@ceva.biopharma.dedicated..com,CHE-138.246.372,,,2018-08-27
0000000610,ZMRO,Ecolab Life Sciences Cleanroom Disi,,ECOLABLIF,210 Jeedimetla Industrial Estate,Geneva,1202,CH,DE,+10-520-7131036,regulatory@ecolab.life.sciences.clea.com,CHE-714.629.230,,,2019-01-10
0000000611,ZMRO,Pall Medical Biopharmaceutical Filt,Cold-Chain Depôt,PALLMEDIC,77 Science Park Road,Zurich,8005,CH,DE,+94-944-4019254,regulatory@pall.medical.biopharmaceu.com,CHE-418.593.833,,,2021-07-21
0000000612,ZMRO,Ecolab Life Sciences Cleanroom Disi,,ECOLABLIF,53 Discovery Boulevard,Galway,H91 W2TV,IE,EN,+14-668-9440363,regulatory@ecolab.life.sciences.clea.com,IE6590566V,,,2021-07-26
0000000613,ZPKG,Amcor Flexibles Healthcare Packagin,,AMCORFLEX,7 Innovation Parkway,Hyderabad,500078,IN,EN,+49-858-3233323,regulatory@amcor.flexibles.healthcar.com,36AAACD4040E1Z6,,,2019-08-28
0000000614,ZAPI,Evonik Health Care Biomaterials 614,,EVONIKHEA,241 Science Park Road,Cork,T12 A26F,IE,EN,+1-547-6542423,regulatory@evonik.health.care.biomat.com,IE4421271X,,,2020-04-15
0000000615,ZEXC,Gattefosse Lipid Excipients Europe ,,GATTEFOSSE,132 Discovery Boulevard,Schaffhausen,8200,CH,DE,+98-258-9921859,regulatory@gattefosse.lipid.excipien.com,CHE-397.193.166,,,2020-10-19
0000000616,ZPKG,Bormioli Pharma Amber Glass Bottles,Cold-Chain Depôt,BORMIOLIP,161 HITEC City Bio Park,Basel,4058,CH,DE,+73-754-3119488,regulatory@bormioli.pharma.amber.gla.com,CHE-743.632.684,,,2019-11-02
0000000617,ZPKG,Datwyler Pharma Packaging Rubber Pl,,DATWYLERP,116 Pashamylaram Industrial Area,Dublin,D02 XY45,IE,EN,+46-815-1331127,regulatory@datwyler.pharma.packaging.com,IE6428592S,,,2021-10-01
0000000618,ZAPI,Hikal Fine Chemicals & Intermediate,,HIKALFINE,152 Science Park Road,Hyderabad,500072,IN,EN,+48-956-9634497,regulatory@hikal.fine.chemicals.and..com,36AAACD9814V1Z3,,,2022-07-30
0000000619,ZCRO,IQVIA Clinical Research Solutions 6,,IQVIACLIN,32 Route de Crassier,Biberach,88400,DE,DE,+48-914-3837107,regulatory@iqvia.clinical.research.s.com,DE785212580,,,2018-09-08
0000000620,ZAPI,Granules India Active Pharmaceutica,,GRANULESI,248 Science Park Road,Hyderabad,500090,IN,EN,+20-317-8583277,regulatory@granules.india.active.pha.com,36AAACD4592S1Z8,,,2022-10-17
0000000621,ZCRO,Wuxi AppTec Laboratory Testing Divi,,WUXIAPPTE,320 Industriepark Höchst,Visakhapatnam,530017,IN,EN,+65-652-8255079,regulatory@wuxi.apptec.laboratory.te.com,36AAACD9757X1Z2,,,2021-05-27
0000000622,ZAPI,Neuland Laboratories Custom APIs 62,,NEULANDLA,122 Grand Canal Square,Schaffhausen,8200,CH,DE,+75-883-7671271,regulatory@neuland.laboratories.cust.com,CHE-370.891.104,,,2017-07-10
0000000623,ZCRO,Icon Clinical Research Global 623,,ICONCLINI,33 Jeedimetla Industrial Estate,Mumbai,400072,IN,EN,+59-445-5363691,regulatory@icon.clinical.research.gl.com,36AAACD9470P1Z1,,,2022-05-04
0000000624,ZCRO,Icon Clinical Research Global 624,,ICONCLINI,6 Silicon Docks,Visakhapatnam,530017,IN,EN,+79-927-7231631,regulatory@icon.clinical.research.gl.com,36AAACD6298W1Z2,,,2018-06-25
0000000625,ZPKG,Constantia Flexibles Coldform Foils,,CONSTANTIA,335 Genome Valley Phase 1,Hyderabad,500072,IN,EN,+34-981-5641652,regulatory@constantia.flexibles.cold.com,36AAACD5901S1Z2,,,2020-03-28
0000000626,ZCRO,Medpace Clinical Pharmacology Unit ,,MEDPACECL,235 Discovery Boulevard,Basel,4058,CH,DE,+42-269-7583408,regulatory@medpace.clinical.pharmaco.com,CHE-400.370.216,,,2020-02-01
0000000627,ZMRO,Sartorius Stedim Biotech Sterile Fi,,SARTORIUS,282 Grand Canal Square,Durham,27709,US,EN,+57-453-7507977,regulatory@sartorius.stedim.biotech..com,12-7530916,,,2017-02-16
0000000628,ZEXC,Ashland Specialty Pharma Polymers 6,,ASHLANDSP,87 Science Park Road,Frankfurt,65926,DE,DE,+11-294-5410310,regulatory@ashland.specialty.pharma..com,DE831565558,,,2022-07-10
0000000629,ZAPI,Hetero Drugs Bulk API Manufacturing,Cold-Chain Depôt,HETERODRU,283 Novartis Campus Basel,Bengaluru,560100,IN,EN,+93-396-6433032,regulatory@hetero.drugs.bulk.api.man.com,36AAACD5199Z1Z2,,,2016-12-03
0000000630,ZMRO,Steris Life Sciences GMP Decontamin,,STERISLIF,49 Genome Valley Phase 2,Hyderabad,500072,IN,EN,+41-756-6471182,regulatory@steris.life.sciences.gmp..com,36AAACD4622G1Z7,,,2019-05-20
