LIFNR,BANKS,BANKL,BANKN,BKONT,KOINH,IBAN
0000000615,CH,91649403,339282751837,01,Gattefosse Lipid Excipients Europe ,CH8091668059433122242
0000000616,CH,58290441,572882542979,01,Bormioli Pharma Amber Glass Bottles,CH2303689825304776880
0000000617,IE,87495853,128553613127,01,Datwyler Pharma Packaging Rubber Pl,IE25177358120151468479
0000000618,IN,48950839,97457521631,01,Hikal Fine Chemicals & Intermediate,IN269146214653418913
0000000619,DE,27581038,772041690224,01,IQVIA Clinical Research Solutions 6,DE74800925350378780340
0000000620,IN,90332996,483554923717,01,Granules India Active Pharmaceutica,IN971317426879020767
0000000621,IN,67444933,270112383591,01,Wuxi AppTec Laboratory Testing Divi,IN704227517366211606
0000000622,CH,65449658,718710978337,01,Neuland Laboratories Custom APIs 62,CH4937532368602420695
0000000623,IN,74586934,346555000956,01,Icon Clinical Research Global 623,IN585242243694974706
0000000624,IN,37431697,616843215351,01,Icon Clinical Research Global 624,IN914040952456768151
0000000625,IN,98423046,92875475726,01,Constantia Flexibles Coldform Foils,IN088123873573275996
0000000626,CH,76633518,533873185424,01,Medpace Clinical Pharmacology Unit ,CH1515123284343636028
0000000627,US,44280382,434257564168,01,Sartorius Stedim Biotech Sterile Fi,US373843455105112677
0000000628,DE,42218001,232407801401,01,Ashland Specialty Pharma Polymers 6,DE66522185492698030196
0000000629,IN,23327508,392264490643,01,Hetero Drugs Bulk API Manufacturing,IN038577561857959203
0000000630,IN,44484145,478906694440,01,Steris Life Sciences GMP Decontamin,IN820058815466701550
0000000631,IN,96745212,687340370982,01,Amcor Flexibles Healthcare Packagin,IN613294827023588340
0000000632,IN,68525505,207888795235,01,Charles River Laboratories Preclini,IN111446100492129195
0000000633,IN,59853517,28127400718,01,Cambrex Fine Chemicals & Custom API,IN616395929995267750
0000000634,CH,97183521,884285141180,01,Schott Pharma Borosilicate Glass Vi,CH3595355885055158082
0000000635,CH,99897409,942750384880,01,Bachem Peptide Synthesis Group 635,CH7107560601193488597
0000000636,CH,81121057,619459097985,01,Getinge Sterile Processing Equipmen,CH1873358237603210062
0000000637,IN,15661298,585798118014,01,Spirax Sarco Pure Steam Generators ,IN529181732097521822
0000000638,DE,21588901,743608185020,01,Granules India Active Pharmaceutica,DE56000402649568476669
0000000639,IN,48786666,505274372006,01,Endress+Hauser Sanitary Flowmeters ,IN469420971356160118
0000000640,IN,77347475,138167220256,01,Biocon Biologics Recombinant Insuli,IN683878588731261064
0000000641,CH,57097852,69153771701,01,Nemera Injectable Drug Delivery Dev,CH2524057450666046839
0000000642,DE,46621647,405394922249,01,Ecolab Life Sciences Cleanroom Disi,DE87044241562658017393
0000000643,CH,53470461,837268996680,01,Ashland Specialty Pharma Polymers 6,CH2412188598979534009
0000000644,IN,12835315,936043036333,01,Avantor Performance Materials J.T.B,IN040779897516253169
0000000645,GB,36481954,740798104467,01,Klöckner Pentaplast Pharma Blister ,GB19413060809282123015
0000000646,GB,68255245,735798882145,01,Hetero Drugs Bulk API Manufacturing,GB01258363692573600955
0000000647,IN,34552423,622285082001,01,Datwyler Pharma Packaging Rubber Pl,IN509037724576847974
0000000648,FR,11240832,285749135361,01,Icon Clinical Research Global 648,FR3730476784416937573845890
0000000649,CH,81455492,372322436168,01,Parexel International Clinical Serv,CH0256060252018327975
0000000650,DE,56132329,198891524175,01,Envirotainer Temperature Controlled,DE17426774058004677562
0000000651,IN,56297242,684186306888,01,Avantor Performance Materials J.T.B,IN950571740333594458
0000000652,FR,65192481,261034337003,01,Aarti Industries Specialty Intermed,FR3833797065503931963036387
0000000653,CH,24837767,175753967045,01,Syneos Health Clinical Development ,CH0905790836407014027
0000000654,IN,47878873,906323486703,01,Meggle Pharma Excipients & Binders ,IN281526006361688374
0000000655,DE,83297830,607074448350,01,Ecolab Life Sciences Cleanroom Disi,DE60870569790942307842
0000000656,IN,78260688,125261208760,01,SGS Health Science Bioanalytical Te,IN061379507409104611
0000000657,US,16628742,155375329042,01,SGD Pharma Type I Molded Vials 657,US841177862869688621
0000000658,IN,71402882,843579284130,01,Aarti Industries Specialty Intermed,IN617480419743470981
0000000659,US,94361302,54567177171,01,IQVIA Clinical Research Solutions 6,US758471237835740192
0000000660,US,92612317,617386083286,01,Spirax Sarco Pure Steam Generators ,US683706489119893712
0000000661,DE,37197424,124444422200,01,Marken Clinical Cold Chain Logistic,DE09759080308646290361
0000000662,IN,82375350,792538161148,01,Steris Life Sciences GMP Decontamin,IN691519121379902733
0000000663,US,64041142,799501187382,01,SGD Pharma Type I Molded Vials 663,US388504998518525341
0000000664,CH,11290515,559772889677,01,Merck Millipore BioMonitoring Testi,CH1023436534611246506
0000000665,US,65496394,946185371371,01,Kuehne + Nagel PharmaChain Cold Sto,US872841445586383657
0000000666,IN,81847387,18907908357,01,Charles River Laboratories Preclini,IN765619002491148631
0000000667,US,48342091,856425390830,01,Nipro PharmaPackaging Syringes 667,US212987609621787304
0000000668,IN,77245405,573520087597,01,FMC BioPolymer Microcrystalline Cel,IN554659384781622487
0000000669,US,84487611,821513908232,01,Medpace Clinical Pharmacology Unit ,US823962089342186688
0000000670,US,25214231,603277659895,01,Cambrex Fine Chemicals & Custom API,US062071356986617056
0000000671,IN,77056450,104169905865,01,Bormioli Pharma Amber Glass Bottles,IN726758756152866457
0000000672,CH,44121171,149439640561,01,Syntegon Pharma Technology Packagin,CH5070211386304992334
0000000673,DE,39068750,445699262596,01,Nipro PharmaPackaging Syringes 673,DE88986162455873536369
0000000674,DE,14518776,521907345556,01,Lonza Biologics Custom Synthesis AG,DE17840088982503066166
0000000675,CH,27800161,309068685651,01,BWT Pharma Pure Water & WFI Systems,CH4744256610082288327
0000000676,IN,35508794,96507127130,01,Dishman Carbogen Amcis APIs 676,IN641421088921241004
0000000677,CH,15563792,591205691498,01,Covance Central Laboratory Services,CH4798493805573928353
0000000678,IN,35468235,70504289212,01,Sartorius Stedim Biotech Sterile Fi,IN701177887519317804
0000000679,IN,33003891,230529774799,01,Syneos Health Clinical Development ,IN553838118379481853
0000000680,IN,41453085,449435413821,01,FMC BioPolymer Microcrystalline Cel,IN615040669867257989
0000000681,CH,43490473,729657510098,01,WuXi Biologics Contract Development,CH3755808671703577432
0000000682,IN,60068479,219873935475,01,Hetero Drugs Bulk API Manufacturing,IN348241960961502984
0000000683,IN,84626563,296820804506,01,IQVIA Clinical Research Solutions 6,IN561743078455337501
0000000684,CH,83677914,785712219976,01,Meggle Pharma Excipients & Binders ,CH6130538883765453756
0000000685,CH,50424010,977102177047,01,QuickSTAT Global Life Science Logis,CH1137503523636139444
0000000686,US,90993481,351969778233,01,SGD Pharma Type I Molded Vials 686,US476378536152367863
0000000687,US,46588044,861841392220,01,Gattefosse Lipid Excipients Europe ,US162273964124761504
0000000688,GB,41432016,423933411998,01,Ceva Biopharma Dedicated Logistics ,GB34960119683892669275
0000000689,US,50470660,331885901399,01,Neuland Laboratories Custom APIs 68,US655454736040431864
0000000690,IN,98090811,713484685877,01,Eurofins BioPharma Testing Laborato,IN459116603320112430
0000000691,CH,95598091,205914272669,01,Charles River Laboratories Preclini,CH0878280151067397930
0000000692,US,95239004,662653504155,01,DFE Pharma Inhalation Lactose 692,US398549617825933726
0000000693,IN,39348173,531404642606,01,Pall Medical Biopharmaceutical Filt,IN329147733895594901
0000000694,CH,59535086,593670922632,01,Hetero Drugs Bulk API Manufacturing,CH1314335143867321950
0000000695,CH,77601612,60084372632,01,Catalent Pharma Solutions Softgel &,CH7857986727577303905
0000000696,DE,55917638,373903003954,01,Covance Central Laboratory Services,DE08277193964035693192
0000000697,IN,87910949,192025125595,01,Icon Clinical Research Global 697,IN427149614044118099
0000000698,CH,74818646,249464396292,01,Endress+Hauser Sanitary Flowmeters ,CH2023447264914487830
0000000699,IN,48907935,791812112294,01,Dishman Carbogen Amcis APIs 699,IN195321144483311933
0000000700,IN,63459916,948568106686,01,Honeywell Research Chemicals & Solv,IN851577332584732336
0000000701,IN,52399028,288953767566,01,Schott Pharma Borosilicate Glass Vi,IN647545479800748088
0000000702,US,46607111,296151345608,01,Granules India Active Pharmaceutica,US853126869728850299
0000000703,US,13826135,413630452800,01,Biocon Biologics Recombinant Insuli,US880985352841870454
0000000704,DE,53156080,804575940391,01,Colorcon Film Coating & Formulation,DE17995680520811549215
0000000705,US,14208595,348919359033,01,Biocon Biologics Recombinant Insuli,US456448524168123264
0000000706,CH,88302579,170635050228,01,Gerresheimer Primary Packaging Glas,CH9511162829930940386
0000000707,IN,36870786,598403957282,01,Ashland Specialty Pharma Polymers 7,IN978625059367531937
0000000708,DE,40870820,649016592101,01,Nemera Injectable Drug Delivery Dev,DE42478820054643976382
0000000709,GB,23223010,210202074281,01,Marken Clinical Cold Chain Logistic,GB02765991284124517238
0000000710,IN,71374960,548649848667,01,SGS Health Science Bioanalytical Te,IN872592754719831963
0000000711,IN,16950061,666855480400,01,Avantor Performance Materials J.T.B,IN582432282787478672
0000000712,CH,63141975,487818909303,01,Divi's Laboratories Custom Synthesi,CH3618834433535826558
0000000713,GB,71017431,714009868331,01,BWT Pharma Pure Water & WFI Systems,GB22224958708372456963
0000000714,CH,37764308,534468004024,01,Hovione Pharmascience API Lisbon 71,CH3335675067757631478
0000000715,GB,60364623,282909307641,01,Honeywell Research Chemicals & Solv,GB02734247100566189988
0000000716,US,42201591,354186973024,01,Schott Pharma Borosilicate Glass Vi,US668748298211887726
0000000717,IN,83471957,461562304521,01,Thermo Fisher Scientific Fisher Che,IN720521907484611265
0000000718,IE,95783319,564674173397,01,Spirax Sarco Pure Steam Generators ,IE22161517914324351825
0000000719,CH,17562572,790862950589,01,Hetero Drugs Bulk API Manufacturing,CH4041523503073951495
0000000720,IN,78138109,949852156877,01,Bilcare Research Pharma Blister Fil,IN697022569092039085
0000000721,IN,33768711,238342646673,01,BASF Pharma Solutions Excipients 72,IN479127952507910837
0000000722,IN,62991028,859375487077,01,WuXi Biologics Contract Development,IN519858959532851971
0000000723,DE,39484885,104060756829,01,Polpharma API & Advanced Intermedia,DE50177499484757835536
0000000724,CH,47597535,619785506828,01,Avantor Performance Materials J.T.B,CH7938092781942316215
0000000725,CH,52490395,40583029082,01,WuXi Biologics Contract Development,CH2839851163018623755
0000000726,CH,85309942,814456051171,01,Biocon Biologics Recombinant Insuli,CH9742378368074548507
0000000727,CH,34437281,990273908862,01,Hetero Drugs Bulk API Manufacturing,CH4595325265192351386
0000000728,DE,82069005,347207778492,01,Merck KGaA MilliporeSigma Life Scie,DE42058672421752908863
0000000729,IN,60632497,307988142442,01,Aptar Pharma Metered Dose Inhalers ,IN759764577073412730
0000000730,IN,30633320,755212365988,01,Gattefosse Lipid Excipients Europe ,IN697848004773490467
0000000731,IN,13833661,172984864031,01,Stevanato Group Ompi Sterile Vials ,IN293316792858343293
0000000732,IN,96027942,228542560996,01,Amcor Flexibles Healthcare Packagin,IN788181262495985645
0000000733,US,54318371,304693208510,01,QuickSTAT Global Life Science Logis,US587706251519931659
0000000734,IN,25082724,651844233745,01,Ceva Biopharma Dedicated Logistics ,IN759483308746192989
0000000735,CH,69077365,229280108340,01,Schott Pharma Borosilicate Glass Vi,CH5084782651165094892
0000000736,CH,17038994,8530158997,01,Endress+Hauser Sanitary Flowmeters ,CH9916510556937336415
0000000737,IE,10064738,844487711384,01,Granules India Active Pharmaceutica,IE18812106691339830426
0000000738,IN,58059441,160831791598,01,Roquette Pharma Excipients & Polyol,IN468787224679222516
0000000739,IN,17062889,806859395954,01,Colorcon Film Coating & Formulation,IN708151798197413524
0000000740,IN,33248936,905113295833,01,Bilcare Research Pharma Blister Fil,IN959383293151890750
0000000741,IE,28983041,789656811735,01,SGD Pharma Type I Molded Vials 741,IE30956322480762493852
0000000742,US,84136222,609903497685,01,Marken Clinical Cold Chain Logistic,US429694972894569620
0000000743,CH,11127656,68396758773,01,Biocon Biologics Recombinant Insuli,CH4471410034227613270
0000000744,DE,27797738,256605236387,01,Covance Central Laboratory Services,DE84729330680109045293
0000000745,CH,76650292,700751716050,01,Steris Life Sciences GMP Decontamin,CH2771111802808095930
0000000746,DE,81053830,936116334387,01,Marken Clinical Cold Chain Logistic,DE29095246172715834210
0000000747,CH,80538438,195524965969,01,Vetter Pharma Sterile Fill & Finish,CH5835638600343111766
0000000748,IN,38020116,697971585883,01,Bormioli Pharma Amber Glass Bottles,IN181883497799087496
0000000749,IN,38040378,213671077015,01,Aptar Pharma Metered Dose Inhalers ,IN809882981527595760
0000000750,IT,13050826,894962470465,01,BASF Pharma Solutions Excipients 75,IT2563746599361992047105930
0000000751,CH,10226909,993880229875,01,Ecolab Life Sciences Cleanroom Disi,CH6882747942153533922
0000000752,IN,92844358,902431610084,01,Endress+Hauser Sanitary Flowmeters ,IN970731578633808826
0000000753,IN,11043119,708514071262,01,Nipro PharmaPackaging Syringes 753,IN410739028001498544
0000000754,IN,37087302,177151065573,01,Charles River Laboratories Preclini,IN804136714633931011
0000000755,CH,39061675,780461028301,01,Klöckner Pentaplast Pharma Blister ,CH4603766847509577217
0000000756,GB,27855233,501896063005,01,Charles River Laboratories Preclini,GB19252294978166025013
0000000757,US,70159451,746994158061,01,Klöckner Pentaplast Pharma Blister ,US786007268560143178
0000000758,US,47265538,821558105849,01,Endress+Hauser Sanitary Flowmeters ,US993696670474557602
0000000759,CH,80687514,844092830019,01,Constantia Flexibles Coldform Foils,CH6782851306787713438
0000000760,FR,56838649,179085410875,01,Syntegon Pharma Technology Packagin,FR6548135256792593970404362
0000000761,GB,59598816,4040533868,01,DFE Pharma Inhalation Lactose 761,GB67367819338104755222
0000000762,CH,11476343,539217806171,01,QuickSTAT Global Life Science Logis,CH5783087278766815658
0000000763,US,26362272,289403060552,01,Croda Pharma High Purity Lipids 763,US699534984262532906
0000000764,CH,46086662,121891765092,01,SGS Health Science Bioanalytical Te,CH9852764705301844298
0000000765,CH,43898903,934932337456,01,Wuxi AppTec Laboratory Testing Divi,CH3342067428070102081
0000000766,US,31246843,166785720695,01,Pall Medical Biopharmaceutical Filt,US825462664168681247
0000000767,IN,87901337,23197633131,01,Croda Pharma High Purity Lipids 767,IN665046302566402317
0000000768,DE,70697048,136742988884,01,Divi's Laboratories Custom Synthesi,DE24451270519335763089
0000000769,US,38687246,504358795081,01,Colorcon Film Coating & Formulation,US246504505022433066
0000000770,US,67806953,694310786248,01,Bachem Peptide Synthesis Group 770,US879239600233471441
0000000771,IN,54838837,401094594251,01,Charles River Laboratories Preclini,IN290508948570333921
0000000772,CH,45494903,549149101134,01,Constantia Flexibles Coldform Foils,CH7036681580172382070
0000000773,IN,36118920,838299587802,01,Dishman Carbogen Amcis APIs 773,IN300296383182979370
0000000774,IN,20865233,559155733851,01,Bormioli Pharma Amber Glass Bottles,IN573706640332718015
0000000775,IN,48919611,424487132913,01,Datwyler Pharma Packaging Rubber Pl,IN059010986340185535
0000000776,DE,68994693,401079081432,01,Endress+Hauser Sanitary Flowmeters ,DE57537657862339843697
0000000777,IN,87981295,544967934658,01,Envirotainer Temperature Controlled,IN835518344119949506
0000000778,CH,62779386,460420252225,01,West Pharmaceutical Services Stoppe,CH9275503680352137034
0000000779,FR,59795157,836741976093,01,Dishman Carbogen Amcis APIs 779,FR8489429945298121289281030
0000000780,IN,78677637,574520644718,01,QuickSTAT Global Life Science Logis,IN523635497142623257
0000000781,DE,43652999,751286091861,01,Spirax Sarco Pure Steam Generators ,DE92311403195186628466
0000000782,CH,13235752,248218762133,01,Meggle Pharma Excipients & Binders ,CH6759896450454693184
0000000783,IN,37978411,439983553053,01,FMC BioPolymer Microcrystalline Cel,IN374125340719541334
0000000784,IT,95645506,132749106818,01,IQVIA Clinical Research Solutions 7,IT6236684887440935575342253
0000000785,CH,66621241,635795167358,01,WuXi Biologics Contract Development,CH7771264332986649291
0000000786,IN,35050161,496776751723,01,Hovione Pharmascience API Lisbon 78,IN426435661080166669
0000000787,GB,61230906,763703203943,01,Colorcon Film Coating & Formulation,GB26750688948352222278
0000000788,IN,29890079,968978217260,01,West Pharmaceutical Services Stoppe,IN739323950314499814
0000000789,IT,12622606,843593596339,01,Colorcon Film Coating & Formulation,IT4835602037624551428524155
0000000790,IN,98623319,839784822357,01,Wuxi AppTec Laboratory Testing Divi,IN519833414416755433
0000000791,IE,71886320,430712590441,01,Stevanato Group Ompi Sterile Vials ,IE62239520006425645520
0000000792,IE,16159512,374333566999,01,Cryoport Systems Liquid Nitrogen Co,IE78709986411345154700
0000000793,IN,84802114,687484388882,01,Aarti Industries Specialty Intermed,IN215099367459371927
0000000794,FR,52099987,698130195439,01,Ceva Biopharma Dedicated Logistics ,FR3225840438153810575774242
0000000795,IN,84302014,503670638946,01,Covance Central Laboratory Services,IN204371180520931668
0000000796,CH,36582707,403064561729,01,Amcor Flexibles Healthcare Packagin,CH0498270490914585472
0000000797,IN,48368627,355472397696,01,Klöckner Pentaplast Pharma Blister ,IN552940480683137119
0000000798,DE,59506499,30547244880,01,Nemera Injectable Drug Delivery Dev,DE75069848885489609067
0000000799,CH,72549061,871408840691,01,Stevanato Group Ompi Sterile Vials ,CH2486621820580462363
0000000800,FR,49766394,793149743920,01,IQVIA Clinical Research Solutions 8,FR6498454790906988080279269
0000000801,DE,43832859,410880156919,01,Icon Clinical Research Global 801,DE07939328173797323537
0000000802,CH,50048458,70329842596,01,Lonza Biologics Custom Synthesis AG,CH7951474020346629868
0000000803,US,80711965,814371667992,01,Envirotainer Temperature Controlled,US359705141931369511
0000000804,FR,44567205,622582617867,01,SGD Pharma Type I Molded Vials 804,FR0541069421287246574461585
0000000805,IN,10114413,656114072094,01,Gattefosse Lipid Excipients Europe ,IN655619503601938272
0000000806,US,58382484,421419838142,01,Nemera Injectable Drug Delivery Dev,US904120271106521602
0000000807,US,25155384,983001094713,01,Gattefosse Lipid Excipients Europe ,US087008532449554959
0000000808,IN,39826314,91518616341,01,Vetter Pharma Sterile Fill & Finish,IN688681888727923229
0000000809,IN,52788328,284164494554,01,Medpace Clinical Pharmacology Unit ,IN420760140239459795
0000000810,US,31399790,973929686748,01,QuickSTAT Global Life Science Logis,US828014593317426791
0000000811,CH,63504886,814163595203,01,WuXi Biologics Contract Development,CH4092598005983168597
0000000812,DE,12926519,831732486120,01,Meggle Pharma Excipients & Binders ,DE07996149915001208526
0000000813,IN,81688588,121690822196,01,DFE Pharma Inhalation Lactose 813,IN232096500484705087
0000000814,CH,50036588,652135467223,01,BWT Pharma Pure Water & WFI Systems,CH9248794180908847541
0000000815,IN,19542373,873903230305,01,Neuland Laboratories Custom APIs 81,IN574801198905682071
0000000816,DE,65968027,224987543633,01,QuickSTAT Global Life Science Logis,DE59235790553365858799
0000000817,CH,22713751,237116931765,01,Amcor Flexibles Healthcare Packagin,CH0298396237403775082
0000000818,FR,45112512,499992534678,01,Cryoport Systems Liquid Nitrogen Co,FR6238668354521693268695077
0000000819,IN,58048901,790014626042,01,FMC BioPolymer Microcrystalline Cel,IN180802651871633999
0000000820,DE,57368533,78197565218,01,Lonza Biologics Custom Synthesis AG,DE96473774219364648895
0000000821,IN,67792693,941264149444,01,Getinge Sterile Processing Equipmen,IN282906106059029438
0000000822,DE,67497642,403192118351,01,Shin-Etsu Chemical Cellulose Excipi,DE45547857923520318949
0000000823,CH,48109346,536764292226,01,Colorcon Film Coating & Formulation,CH0349171541898234062
0000000824,CH,59817203,792568898570,01,Avantor Performance Materials J.T.B,CH2043167996534463166
0000000825,IE,84946701,928064770155,01,Gattefosse Lipid Excipients Europe ,IE87043920347931866143
0000000826,IN,54612652,159670598859,01,BWT Pharma Pure Water & WFI Systems,IN656191271999055754
0000000827,IN,73757094,903335531724,01,Sartorius Stedim Biotech Sterile Fi,IN929523050299778479
0000000828,IN,47630076,348063000688,01,Merck Millipore BioMonitoring Testi,IN694684441130128641
0000000829,IN,17059963,391833676288,01,Wuxi AppTec Laboratory Testing Divi,IN425689523755212449
0000000830,IN,45968282,166510993957,01,Avantor Performance Materials J.T.B,IN455202776567660119
0000000831,DE,93808894,126496085146,01,Nemera Injectable Drug Delivery Dev,DE87514633561158992807
0000000832,CH,39752829,141364945716,01,Stevanato Group Ompi Sterile Vials ,CH1379416288862058447
0000000833,US,65198832,164368146670,01,Icon Clinical Research Global 833,US477080327329156072
0000000834,IN,66787466,417873059315,01,Meggle Pharma Excipients & Binders ,IN020965639356822396
0000000835,IN,60142291,895132002366,01,Honeywell Research Chemicals & Solv,IN905581586564279142
0000000836,FR,16067771,669247437524,01,Sartorius Stedim Biotech Sterile Fi,FR3935037127079360275841705
0000000837,US,10634057,764234336798,01,Hetero Drugs Bulk API Manufacturing,US029281787883595253
0000000838,IN,95472588,485286459623,01,Evonik Health Care Biomaterials 838,IN089541758717370659
0000000839,IN,71750184,269113872459,01,Honeywell Research Chemicals & Solv,IN359284821893761617
0000000840,IN,58329264,131483351716,01,Klöckner Pentaplast Pharma Blister ,IN695706485074306526
0000000841,IN,75437867,589446689709,01,PPD Clinical Research Services 841,IN340610551566540411
0000000842,IN,75101892,347615661644,01,Merck Millipore BioMonitoring Testi,IN782044610565558381
0000000843,IN,82558386,12811388263,01,Syntegon Pharma Technology Packagin,IN392452237073021565
0000000844,DE,39100153,918591196054,01,Roquette Pharma Excipients & Polyol,DE34302796418797172359
0000000845,IN,10502940,31779752182,01,Croda Pharma High Purity Lipids 845,IN545373181931208857
0000000846,IN,53584438,651714850926,01,FMC BioPolymer Microcrystalline Cel,IN310165376350581858
0000000847,DE,78260127,641964037239,01,DFE Pharma Inhalation Lactose 847,DE12544595156123051789
0000000848,IN,68018454,608534787158,01,SGD Pharma Type I Molded Vials 848,IN406185718305834687
0000000849,CH,67201732,424777823775,01,IQVIA Clinical Research Solutions 8,CH5665062055815608475
0000000850,IN,42229679,387812909015,01,Croda Pharma High Purity Lipids 850,IN983401781136124343
0000000851,CH,68526880,138821615165,01,World Courier Biopharma Cold-Chain ,CH9269308075136406270
0000000852,GB,67509752,332325540823,01,Eurofins BioPharma Testing Laborato,GB62079301360754905812
0000000853,CH,22639748,367839159893,01,Shin-Etsu Chemical Cellulose Excipi,CH0522807727645451866
0000000854,US,62582708,728577224420,01,Klöckner Pentaplast Pharma Blister ,US823390152592320278
0000000855,DE,81040054,254636400031,01,Divi's Laboratories Custom Synthesi,DE44197247939648549154
0000000856,US,94868572,566070809343,01,Merck KGaA MilliporeSigma Life Scie,US086234037835482350
0000000857,IN,95455782,785372547340,01,Evonik Health Care Biomaterials 857,IN141165600562230838
0000000858,CH,27085709,504716322959,01,Charles River Laboratories Preclini,CH2750802510997567809
0000000859,IN,73690468,803914198621,01,Steris Life Sciences GMP Decontamin,IN076306747742536824
0000000860,DE,93590492,738061778859,01,Schott Pharma Borosilicate Glass Vi,DE95506200338522355875
0000000861,CH,89612258,136756896850,01,Honeywell Research Chemicals & Solv,CH9018970561594191844
0000000862,DE,38060469,861581930421,01,FMC BioPolymer Microcrystalline Cel,DE98550944778278903879
0000000863,IE,68755975,468677174229,01,Ceva Biopharma Dedicated Logistics ,IE26523388924347715636
0000000864,DE,26536885,641884709813,01,Nipro PharmaPackaging Syringes 864,DE56914385588083104732
0000000865,IN,41738740,113624323775,01,Envirotainer Temperature Controlled,IN279388234684943698
0000000866,US,28514536,112842159932,01,Thermo Fisher Scientific Fisher Che,US714008056486926423
0000000867,IN,64937184,568204401031,01,BWT Pharma Pure Water & WFI Systems,IN993346034193534459
0000000868,CH,28911774,118383082290,01,Steris Life Sciences GMP Decontamin,CH8401931018585775767
0000000869,IN,11650421,821618983904,01,Spirax Sarco Pure Steam Generators ,IN606777742407209487
0000000870,IN,82899651,229278768776,01,FMC BioPolymer Microcrystalline Cel,IN732567420413334540
0000000871,CH,75104010,941243350735,01,Bormioli Pharma Amber Glass Bottles,CH5337033757781108798
0000000872,IE,91885236,596952086337,01,Hetero Drugs Bulk API Manufacturing,IE77528055469637909628
0000000873,CH,15895809,504643885532,01,Vetter Pharma Sterile Fill & Finish,CH9598050631750105852
0000000874,IN,25968599,383420611360,01,Nipro PharmaPackaging Syringes 874,IN116589138687820390
0000000875,IN,24820918,380308674423,01,Kuehne + Nagel PharmaChain Cold Sto,IN466200669456444693
0000000876,DE,57662836,409547882913,01,Cambrex Fine Chemicals & Custom API,DE90309266756668070458
0000000877,GB,34572649,703933186668,01,PPD Clinical Research Services 877,GB41047676996324381850
0000000878,US,26943532,27278535650,01,QuickSTAT Global Life Science Logis,US180841741737634871
0000000879,US,88774350,107593970482,01,Covance Central Laboratory Services,US032135323853887160
0000000880,CH,49551194,916972390745,01,Thermo Fisher Scientific Fisher Che,CH1063728441383883128
0000000881,CH,57205432,429383293652,01,Shin-Etsu Chemical Cellulose Excipi,CH3267404054622646967
0000000882,US,19223724,529784072076,01,Gerresheimer Primary Packaging Glas,US131108066316756911
0000000883,IT,30897628,721059352027,01,Neuland Laboratories Custom APIs 88,IT5375135172935303962149902
0000000884,IN,77460601,998275417028,01,Endress+Hauser Sanitary Flowmeters ,IN987788001178583184
0000000885,CH,70553271,125957184706,01,Pall Medical Biopharmaceutical Filt,CH2186005307794792441
0000000886,US,37450772,923407762057,01,Divi's Laboratories Custom Synthesi,US219281516960805791
0000000887,GB,84450983,933436140954,01,Gerresheimer Primary Packaging Glas,GB82823998750150853233
0000000888,IN,46391407,957724387097,01,Divi's Laboratories Custom Synthesi,IN037840350461579434
0000000889,CH,48368227,67617387635,01,Hovione Pharmascience API Lisbon 88,CH4177002568346870046
0000000890,CH,48489144,912289703420,01,Aptar Pharma Metered Dose Inhalers ,CH5109903331661770442
0000000891,IN,68926585,56538354789,01,Gattefosse Lipid Excipients Europe ,IN559578590076604460
0000000892,US,24305147,374018047790,01,Hetero Drugs Bulk API Manufacturing,US808769659879472060
0000000893,IN,28220205,433841281908,01,Endress+Hauser Sanitary Flowmeters ,IN577017331961680187
0000000894,US,81660272,683179437113,01,Covance Central Laboratory Services,US247241139266386829
0000000895,CH,31406613,94199691784,01,Amcor Flexibles Healthcare Packagin,CH5233738661124866799
0000000896,IN,83545806,786276994424,01,Hetero Drugs Bulk API Manufacturing,IN393230428377404097
0000000897,US,71115865,896203190346,01,Eurofins BioPharma Testing Laborato,US668700456276712940
0000000898,DE,98000914,348263791408,01,Parexel International Clinical Serv,DE47566515763894193726
0000000899,FR,49135880,878472037013,01,Wuxi AppTec Laboratory Testing Divi,FR4809835614143909987441196
0000000900,IE,94708164,688350185181,01,Croda Pharma High Purity Lipids 900,IE52280175186067693244
0000000901,IN,72985294,932655070255,01,Catalent Pharma Solutions Softgel &,IN601583602017717714
0000000902,IN,79439479,209089035056,01,Stevanato Group Ompi Sterile Vials ,IN206918620372113718
0000000903,IE,68004626,53341785468,01,BWT Pharma Pure Water & WFI Systems,IE68332980341970133976
0000000904,GB,17028743,60263358984,01,Endress+Hauser Sanitary Flowmeters ,GB81563303393530138710
0000000905,IT,41452117,239945297249,01,SGD Pharma Type I Molded Vials 905,IT5930738254341808659137675
0000000906,DE,26979858,194459705844,01,Avantor Performance Materials J.T.B,DE28025862193336858640
0000000907,US,42545190,87815310510,01,Steris Life Sciences GMP Decontamin,US947859757259694323
0000000908,CH,87695005,320640628786,01,Croda Pharma High Purity Lipids 908,CH2375931406239981745
0000000909,US,14394914,215663106858,01,Eurofins BioPharma Testing Laborato,US983588637359479068
0000000910,IN,40972364,937516793339,01,DFE Pharma Inhalation Lactose 910,IN184194230064297313
0000000911,US,64357250,416343616013,01,Merck KGaA MilliporeSigma Life Scie,US958284994034022579
0000000912,CH,91363583,183173028290,01,Hovione Pharmascience API Lisbon 91,CH0942793222567895642
0000000913,IT,41703643,541092673587,01,Catalent Pharma Solutions Softgel &,IT9881065020999473673678964
0000000914,CH,29066166,169188678763,01,BASF Pharma Solutions Excipients 91,CH9842641672235610203
